,Faithfulness,Std_Deviation,Method
164,0.12962025,0.05,sg005
165,0.11651023,0.05,sg005
166,0.1371203,0.05,sg005
167,0.085420065,0.05,sg005
168,0.10331548,0.05,sg005
169,0.010306787,0.05,sg005
170,0.1348833,0.05,sg005
171,0.0164794,0.05,sg005
172,0.05908215,0.05,sg005
173,0.04532931,0.05,sg005
174,0.08037329,0.05,sg005
175,0.01755308,0.05,sg010
176,0.104245074,0.05,sg010
177,0.13372852,0.05,sg010
178,0.12493726,0.05,sg010
179,0.12845075,0.05,sg010
180,0.087625675,0.05,sg010
181,0.11831716,0.05,sg010
182,0.11735671,0.05,sg010
183,0.1314509,0.05,sg010
184,0.086605966,0.05,sg010
185,0.07976946,0.05,sg010
186,0.059325628,0.05,sg010
187,0.12686816,0.05,sg010
188,0.034475856,0.05,sg010
189,0.13319083,0.05,sg010
190,0.12596469,0.05,sg010
191,0.091216825,0.05,sg010
192,0.092027366,0.05,sg010
193,0.09583984,0.05,sg010
194,0.11889686,0.05,sg010
195,0.0969821,0.05,sg010
196,0.09233835,0.05,sg010
197,0.014241105,0.05,sg010
198,0.11059302,0.05,sg010
199,0.12590335,0.05,sg010
200,0.10657175,0.05,sg010
201,0.14927559,0.05,sg010
202,0.09021491,0.05,sg010
203,0.12572704,0.05,sg010
204,0.010306289,0.05,sg010
205,0.13475287,0.05,sg010
206,0.020196628,0.05,sg010
207,0.06027108,0.05,sg010
208,0.048438955,0.05,sg010
209,0.09207657,0.05,sg010
210,0.08171486,0.05,lrp
211,0.24446058,0.05,lrp
212,0.248984,0.05,lrp
213,0.27601892,0.05,lrp
214,0.2823646,0.05,lrp
215,0.21264799,0.05,lrp
216,0.27132392,0.05,lrp
217,0.24393836,0.05,lrp
218,0.2832458,0.05,lrp
219,0.23447125,0.05,lrp
220,0.24131958,0.05,lrp
221,0.12429116,0.05,lrp
222,0.26082268,0.05,lrp
223,0.15179063,0.05,lrp
224,0.23107073,0.05,lrp
225,0.25723302,0.05,lrp
226,0.21699074,0.05,lrp
227,0.2150244,0.05,lrp
228,0.2337273,0.05,lrp
229,0.21376762,0.05,lrp
230,0.22990912,0.05,lrp
231,0.24995981,0.05,lrp
232,0.06535196,0.05,lrp
233,0.2811518,0.05,lrp
234,0.2639387,0.05,lrp
235,0.23789433,0.05,lrp
236,0.28250158,0.05,lrp
237,0.21570715,0.05,lrp
238,0.26139462,0.05,lrp
239,0.07305216,0.05,lrp
240,0.28899375,0.05,lrp
241,0.056245986,0.05,lrp
242,0.17223181,0.05,lrp
243,0.1360785,0.05,lrp
244,0.20284079,0.05,lrp
245,0.09376586,0.05,shap
246,0.24343455,0.05,shap
247,0.26373655,0.05,shap
248,0.26033735,0.05,shap
249,0.24518265,0.05,shap
250,0.20196395,0.05,shap
251,0.24058622,0.05,shap
252,0.25000262,0.05,shap
253,0.24547988,0.05,shap
254,0.1693593,0.05,shap
255,0.17689386,0.05,shap
256,0.14635925,0.05,shap
257,0.27719477,0.05,shap
258,0.12649289,0.05,shap
259,0.26850337,0.05,shap
260,0.26927125,0.05,shap
261,0.23034282,0.05,shap
262,0.1923694,0.05,shap
263,0.22190098,0.05,shap
264,0.22855347,0.05,shap
265,0.18563725,0.05,shap
266,0.21093662,0.05,shap
267,0.04900696,0.05,shap
268,0.2689949,0.05,shap
269,0.26400545,0.05,shap
270,0.24386024,0.05,shap
271,0.29737926,0.05,shap
272,0.20701018,0.05,shap
273,0.23015541,0.05,shap
274,0.044158053,0.05,shap
275,0.28977594,0.05,shap
276,0.05992799,0.05,shap
277,0.17461815,0.05,shap
278,0.120757416,0.05,shap
279,0.22507057,0.05,shap
280,0.040122002,0.05,lime003
281,0.22943532,0.05,lime003
282,0.2397926,0.05,lime003
283,0.24980284,0.05,lime003
284,0.23161991,0.05,lime003
285,0.21116671,0.05,lime003
286,0.25880814,0.05,lime003
287,0.22828798,0.05,lime003
288,0.24063772,0.05,lime003
289,0.21116719,0.05,lime003
290,0.18002158,0.05,lime003
291,0.12547529,0.05,lime003
292,0.24086446,0.05,lime003
293,0.08283422,0.05,lime003
294,0.25401968,0.05,lime003
295,0.25167754,0.05,lime003
296,0.177697,0.05,lime003
297,0.18277627,0.05,lime003
298,0.24062836,0.05,lime003
299,0.22963805,0.05,lime003
300,0.20948936,0.05,lime003
301,0.20539072,0.05,lime003
302,0.049823474,0.05,lime003
303,0.21870577,0.05,lime003
304,0.2761718,0.05,lime003
305,0.2679381,0.05,lime003
306,0.25246334,0.05,lime003
307,0.22264802,0.05,lime003
308,0.25439414,0.05,lime003
309,0.03927914,0.05,lime003
310,0.2521787,0.05,lime003
311,0.06572257,0.05,lime003
312,0.1530534,0.05,lime003
313,0.12824745,0.05,lime003
314,0.19799912,0.05,lime003
315,0.060868695,0.05,lime005
316,0.21863292,0.05,lime005
317,0.24146639,0.05,lime005
318,0.22987817,0.05,lime005
319,0.22929889,0.05,lime005
320,0.16645902,0.05,lime005
321,0.27088708,0.05,lime005
322,0.22094288,0.05,lime005
323,0.2408977,0.05,lime005
324,0.18876114,0.05,lime005
325,0.20334357,0.05,lime005
326,0.13280915,0.05,lime005
327,0.26723996,0.05,lime005
328,0.09369194,0.05,lime005
329,0.26144904,0.05,lime005
330,0.2579929,0.05,lime005
331,0.22566627,0.05,lime005
332,0.1660966,0.05,lime005
333,0.2218763,0.05,lime005
334,0.23353106,0.05,lime005
335,0.20839804,0.05,lime005
336,0.19518878,0.05,lime005
337,0.050973058,0.05,lime005
338,0.26059788,0.05,lime005
339,0.27850515,0.05,lime005
340,0.22661816,0.05,lime005
341,0.2331342,0.05,lime005
342,0.22839595,0.05,lime005
343,0.24111685,0.05,lime005
344,0.040157393,0.05,lime005
345,0.23752742,0.05,lime005
346,0.051880673,0.05,lime005
347,0.16524476,0.05,lime005
348,0.12597257,0.05,lime005
349,0.19799082,0.05,lime005
350,0.062531024,0.05,lime01
351,0.211627,0.05,lime01
352,0.26369104,0.05,lime01
353,0.23349127,0.05,lime01
354,0.25681123,0.05,lime01
355,0.16640642,0.05,lime01
356,0.25979564,0.05,lime01
357,0.21031353,0.05,lime01
358,0.23472063,0.05,lime01
359,0.18781316,0.05,lime01
360,0.15073377,0.05,lime01
361,0.13145466,0.05,lime01
362,0.24073933,0.05,lime01
363,0.11429772,0.05,lime01
364,0.24275127,0.05,lime01
365,0.24393673,0.05,lime01
366,0.18511242,0.05,lime01
367,0.20144045,0.05,lime01
368,0.22200154,0.05,lime01
369,0.2090526,0.05,lime01
370,0.20372982,0.05,lime01
371,0.21380112,0.05,lime01
372,0.041773323,0.05,lime01
373,0.23151702,0.05,lime01
374,0.26406968,0.05,lime01
375,0.21875626,0.05,lime01
376,0.24413115,0.05,lime01
377,0.22902106,0.05,lime01
378,0.23386982,0.05,lime01
379,0.03992191,0.05,lime01
380,0.2492024,0.05,lime01
381,0.06170577,0.05,lime01
382,0.12873125,0.05,lime01
383,0.12160792,0.05,lime01
384,0.19387783,0.05,lime01
