,Stability,Method
178,0.19347371940465083,ig
179,0.0941727957846902,ig
180,0.13965509546509905,ig
181,0.1689453504592131,ig
182,0.1526192074543687,ig
183,0.08179416328797273,ig
184,0.1177566213289783,ig
185,0.16056643855312352,ig
186,0.04959093587621555,ig
187,0.0754977291598221,ig
188,0.024263545571916668,ig
189,0.6362568868494457,ig
190,0.08070443862991605,ig
191,0.0446537305889163,ig
192,0.13457205693647686,ig
193,0.04364089184261182,ig
194,0.6113053433847672,ig
195,0.12243250414885182,ig
196,0.1327533436803611,ig
197,0.2186084187294196,ig
198,0.10029703032176007,ig
199,0.6161348123214427,ig
200,0.7358983928026639,itg
201,0.3204327977432891,itg
202,0.08564454075667309,itg
203,0.22819446216094058,itg
204,0.19398989657625518,itg
205,0.38981203431789485,itg
206,0.06450154963731376,itg
207,0.10539914328282521,itg
208,0.030307884905141507,itg
209,0.05537304308322834,itg
210,0.11728554371683111,itg
211,0.21198176194743262,itg
212,0.16069035502427675,itg
213,0.10772191921572707,itg
214,0.15524545270936677,itg
215,0.23947911918092663,itg
216,0.11623976956032386,itg
217,0.41889151122448715,itg
218,0.04309167301454696,itg
219,0.26592304444339776,itg
220,0.15940254386945135,itg
221,0.22851720528406685,itg
222,0.6216264629406928,itg
223,0.12501395988749278,itg
224,0.18054205556591033,itg
225,0.38073467252383836,itg
226,0.2247078357201812,itg
227,0.13592994021498636,itg
228,0.11115968753611863,itg
229,0.03835223260478538,itg
230,0.06448322247702357,itg
231,0.012896250780260566,itg
232,0.08284577210845064,itg
233,0.2663502503793367,itg
234,0.6608647422734386,itg
235,0.1752223323490329,itg
236,0.18218845406608034,itg
237,0.09462158635851746,itg
238,0.07914716253973952,itg
239,0.34850051172880736,itg
240,0.08399805176914957,itg
241,0.21550727929890173,itg
242,0.5530011969654436,itg
243,0.0435198570580515,itg
244,0.015463670207453392,itg
245,0.044362254060236,itg
246,0.04840673275499238,itg
247,0.0414323859830842,itg
248,0.17227540794733584,itg
249,0.10126366360548265,itg
250,7.657400030737299,itg
251,0.10721653702741864,itg
252,0.1573095523827362,itg
253,0.11726453145381928,itg
254,0.13219859312880614,itg
255,0.10237674543199662,itg
256,0.11773361007795298,itg
257,0.14086734924986355,itg
258,0.1710885817251573,itg
259,0.1309722085094685,itg
260,0.2575058854632322,itg
261,0.22337862978850226,itg
262,0.06699029484761802,itg
263,0.1927786390732898,itg
264,0.06599074253713778,itg
265,0.18564615933623285,itg
266,0.0990850919229224,itg
267,0.23729354635534228,itg
268,9.371955922254132,itg
269,0.025668554028759193,itg
270,0.22859721472942818,itg
271,0.0686293237011145,itg
272,0.22727330041112992,itg
273,0.06503292249054136,itg
274,0.06010578900887064,itg
275,0.23189642137595332,itg
276,0.20256218770944479,itg
277,0.5368319079279765,itg
278,0.16636309617436248,itg
279,0.23499810894479625,itg
280,0.41703342596915416,itg
281,0.11220597472939454,itg
282,0.22771732695412195,itg
283,0.02188916222762824,itg
284,0.2426291987475088,itg
285,0.11624455625685036,itg
286,0.05676260153802205,itg
287,0.0516214938166651,itg
288,1.5361225915195456,itg
289,0.27302293040183484,itg
290,0.08999239786062221,itg
291,0.2797553945338825,itg
292,0.18291084567972596,itg
293,0.03826044042449479,itg
294,1.0600901161009184,itg
295,0.04948510079290666,itg
296,0.20451101991326318,itg
297,0.32496608971100116,itg
298,0.17604264460370245,itg
299,0.13154222747442385,itg
300,0.011203989878728428,sg005
301,0.0063480582373485386,sg005
302,0.015274884709223644,sg005
303,0.010071629486439587,sg005
304,0.00884514639511895,sg005
305,0.10974306191977436,sg005
306,0.025937127423502758,sg005
307,0.01810752737105699,sg005
308,0.025537090751397037,sg005
309,0.019179362790918288,sg005
310,0.013657949642750328,sg005
311,0.0692466963247753,sg005
312,0.017853624828003182,sg005
313,0.02102206239037843,sg005
314,0.03000915566338773,sg005
315,0.0034587550748595443,sg005
316,0.012239646415528778,sg005
317,0.0855289688539964,sg005
318,0.08171259613026706,sg005
319,0.018160237582973023,sg005
