,Stability,Std_Deviation,Method
0,0.14389060343570456,0.05,grad
1,0.0010835399573322088,0.05,grad
2,0.04671001629777522,0.05,grad
3,0.5898805517035697,0.05,grad
4,0.5445987081626249,0.05,grad
5,0.004653680121078875,0.05,grad
6,0.12424824344486665,0.05,grad
7,0.08395312314680078,0.05,grad
8,0.00434981437515563,0.05,grad
9,0.34962833085601225,0.05,grad
10,0.07926330091112115,0.05,grad
11,0.27037636054913405,0.05,grad
12,0.5538245975827333,0.05,grad
13,34.793764768404635,0.05,grad
14,0.01002970089385638,0.05,grad
15,0.5091704745334945,0.05,grad
16,0.0924345531722002,0.05,grad
17,2.1688382016108045,0.05,grad
18,0.44704765591443657,0.05,grad
19,16.80543964735857,0.05,grad
20,0.34645136594780956,0.05,grad
21,2.434404813102989,0.05,grad
22,0.013422819631642526,0.05,grad
23,0.5621034060152039,0.05,grad
24,0.10188961957793205,0.05,grad
25,3.3913720392325915,0.05,grad
26,0.3527223636435727,0.05,grad
27,0.7610080835753723,0.05,grad
28,0.0508110641178547,0.05,grad
29,0.01126145176336032,0.05,grad
30,0.04481989276234881,0.05,ig
31,0.005917706756710473,0.05,ig
32,0.1984486661442241,0.05,ig
33,0.5545013277000834,0.05,ig
34,0.2861136847217972,0.05,ig
35,0.010846269634028117,0.05,ig
36,0.03386256722966126,0.05,ig
37,0.033952874736969105,0.05,ig
38,0.04471229892921338,0.05,ig
39,0.1412678047459319,0.05,ig
40,0.1781517675566531,0.05,ig
41,0.14716669133456237,0.05,ig
42,0.3870741401061889,0.05,ig
43,378.90033255120386,0.05,ig
44,0.013614088693935359,0.05,ig
45,0.16972229166268146,0.05,ig
46,0.033737390269252585,0.05,ig
47,2.484262612118154,0.05,ig
48,0.18940365124311606,0.05,ig
49,27.203466412341466,0.05,ig
50,0.21969417462842902,0.05,ig
51,1.3204517045656434,0.05,ig
52,0.02843128751656923,0.05,ig
53,0.2893161136810968,0.05,ig
54,0.11183030553911177,0.05,ig
55,1.5579875412262554,0.05,ig
56,0.32115773055714064,0.05,ig
57,0.17361786218436953,0.05,ig
58,0.03511400677315922,0.05,ig
59,0.011026311308880614,0.05,ig
60,0.003435217354813555,0.05,itg
61,0.0004767872255868584,0.05,itg
62,0.012695710832373952,0.05,itg
63,0.11554983106942993,0.05,itg
64,0.027098253564474158,0.05,itg
65,0.0011077692848298255,0.05,itg
66,0.007157258410373669,0.05,itg
67,0.009161052701583176,0.05,itg
68,0.0017466615076043805,0.05,itg
69,0.055474549671442976,0.05,itg
70,0.03522962186176109,0.05,itg
71,0.04808215703077395,0.05,itg
72,0.06655934129579702,0.05,itg
73,0.3530374315402698,0.05,itg
74,0.0014993648635767778,0.05,itg
75,0.036273519855146895,0.05,itg
76,0.010231733573421201,0.05,itg
77,0.5157228536543511,0.05,itg
78,0.06459436961177681,0.05,itg
79,1.3614846487608074,0.05,itg
80,0.07693820961124527,0.05,itg
81,0.33704602103897285,0.05,itg
82,0.0040689508435205355,0.05,itg
83,0.08943353540220005,0.05,itg
84,0.015195986708549507,0.05,itg
85,0.7383401298476975,0.05,itg
86,0.029657959284844528,0.05,itg
87,0.020760494508941962,0.05,itg
88,0.005562378989375757,0.05,itg
89,0.0020517232471392254,0.05,itg
90,0.005464170855013103,0.05,sg
91,0.005901215342509442,0.05,sg
92,0.07195345903998704,0.05,sg
93,1.2018471605747287,0.05,sg
94,0.14943875836115442,0.05,sg
95,0.003347149240828941,0.05,sg
96,0.09543122634795669,0.05,sg
97,0.10303973594662379,0.05,sg
98,0.01308987157020891,0.05,sg
99,0.37655044547735783,0.05,sg
100,0.0476074784404117,0.05,sg
101,1.1391134842080937,0.05,sg
102,0.33245911251644,0.05,sg
103,0.17065860872234004,0.05,sg
104,0.005154343787041915,0.05,sg
105,0.05407687938228565,0.05,sg
106,0.02043037756369379,0.05,sg
107,0.509481077364655,0.05,sg
108,0.04460025217265841,0.05,sg
109,0.6611468132778827,0.05,sg
110,0.05287526792303599,0.05,sg
111,0.2488520979323456,0.05,sg
112,0.19633405809364235,0.05,sg
113,0.27749313316604235,0.05,sg
114,0.033453809030193925,0.05,sg
115,0.3421782555223062,0.05,sg
116,0.03903858910200668,0.05,sg
117,0.027784482786004854,0.05,sg
118,0.003263729414452269,0.05,sg
119,0.00798972923717494,0.05,sg
120,0.10360319399110231,0.05,lrp
121,0.00041246190180196105,0.05,lrp
122,0.0001312676782656395,0.05,lrp
123,0.046765267186479983,0.05,lrp
124,0.37483889843075596,0.05,lrp
125,0.0004046842315685136,0.05,lrp
126,0.0786087462332446,0.05,lrp
127,0.05534446698313398,0.05,lrp
128,2.9602114069171154e-05,0.05,lrp
129,0.4910598739304687,0.05,lrp
130,0.0229706491502398,0.05,lrp
131,0.05201356484999607,0.05,lrp
132,0.12941325234715145,0.05,lrp
133,6.995031836243252,0.05,lrp
134,0.2314159492204797,0.05,lrp
135,0.10090766255409095,0.05,lrp
136,0.13603747773033617,0.05,lrp
137,1.2410094065625068,0.05,lrp
138,0.04604715528404313,0.05,lrp
139,15.049028211476841,0.05,lrp
140,8.869213731052062,0.05,lrp
141,3.6804885443780027,0.05,lrp
142,0.00020187912039125667,0.05,lrp
143,0.1997369857148334,0.05,lrp
144,0.062289796181005906,0.05,lrp
145,51.12130222566017,0.05,lrp
146,0.17698332117285426,0.05,lrp
147,0.4106797318481307,0.05,lrp
148,0.19875421934473508,0.05,lrp
149,0.0020219501961051363,0.05,lrp
150,0.008517646205256937,0.05,shap
151,0.0031964208594502624,0.05,shap
152,0.06678154573392767,0.05,shap
153,0.02528262093956134,0.05,shap
154,0.04948791578312828,0.05,shap
155,0.0032112470718275513,0.05,shap
156,0.007892778959869003,0.05,shap
157,0.008607171269261108,0.05,shap
158,0.009506598004968413,0.05,shap
159,0.03549284760570106,0.05,shap
160,0.07429257536753307,0.05,shap
161,0.06622452791372987,0.05,shap
162,0.09520750572871162,0.05,shap
163,1.984474462207715,0.05,shap
164,0.0025033088201600003,0.05,shap
165,0.04706644569177457,0.05,shap
166,0.010222348095376256,0.05,shap
167,0.179750904555622,0.05,shap
168,0.039837953072726286,0.05,shap
169,4.799358615726541,0.05,shap
170,0.053375511404127995,0.05,shap
171,0.2135015791696983,0.05,shap
172,0.00449416249058691,0.05,shap
173,0.11277174874146678,0.05,shap
174,0.026193232430694473,0.05,shap
175,0.3302837839270492,0.05,shap
176,0.09892376158156856,0.05,shap
177,0.023656111319265215,0.05,shap
178,0.0032969607555189493,0.05,shap
