,Stability,Std_Deviation,Method
0,1.220025156363882,0.05,grad
1,4.274429190165325,0.05,grad
2,4.630365022602252,0.05,grad
3,5.577231235509113,0.05,grad
4,1.2567021039581212,0.05,grad
5,3.966101810979002,0.05,grad
6,4.239983233532889,0.05,grad
7,1.1134079106948496,0.05,grad
8,5.856861978978984,0.05,grad
9,0.5825338961870454,0.05,grad
10,0.8192819600089682,0.05,grad
11,1.3464360587693995,0.05,grad
12,1.17782246429995,0.05,grad
13,1.935248226118302,0.05,grad
14,1.3173407295176198,0.05,grad
15,1.355696641515656,0.05,grad
16,1.2038674975262236,0.05,grad
17,0.8380214327930717,0.05,grad
18,1.2125015832094377,0.05,grad
19,3.936404404986949,0.05,grad
20,1.0398456078481113,0.05,grad
21,3.6669887445737803,0.05,grad
22,1.0535972164486533,0.05,grad
23,1.603811238131908,0.05,grad
24,3.178575108281469,0.05,grad
25,3.2251284063663697,0.05,grad
26,1.2055416679730104,0.05,grad
27,1.0496090418877897,0.05,grad
28,4.301664772620737,0.05,grad
29,1.0378544961145424,0.05,grad
30,1.2904503963705787,0.05,grad
31,0.8061142879741933,0.05,grad
32,0.9808944681326491,0.05,grad
33,1.256646188349506,0.05,grad
34,1.120922891359845,0.05,grad
35,2.9133530703874273,0.05,ig
36,6.019804427446089,0.05,ig
37,6.388073504091767,0.05,ig
38,6.627477514860803,0.05,ig
39,0.5164783009914429,0.05,ig
40,5.321306356797774,0.05,ig
41,4.570379469033729,0.05,ig
42,0.6708451106620136,0.05,ig
43,5.473616187420181,0.05,ig
44,0.4080958810803794,0.05,ig
45,0.5295137293919946,0.05,ig
46,0.6054535942530712,0.05,ig
47,0.6544695434524012,0.05,ig
48,3.3007304250905007,0.05,ig
49,0.6651415011741018,0.05,ig
50,0.7299414559148586,0.05,ig
51,0.6526747531188739,0.05,ig
52,0.5606129915400072,0.05,ig
53,0.6525702292347749,0.05,ig
54,4.816552696322089,0.05,ig
55,0.6537042676558342,0.05,ig
56,4.221904808728767,0.05,ig
57,0.6270794298765239,0.05,ig
58,0.6237900965529692,0.05,ig
59,3.130529061685529,0.05,ig
60,4.3374806467557985,0.05,ig
61,0.6212727345150073,0.05,ig
62,0.7261449852952433,0.05,ig
63,5.133940897308269,0.05,ig
64,0.5660635572979552,0.05,ig
65,0.6865488585796696,0.05,ig
66,0.6368036349688685,0.05,ig
67,0.4914169266077524,0.05,ig
68,0.6063594358083515,0.05,ig
69,0.5663153576074001,0.05,ig
70,1.2511135414659624,0.05,itg
71,1.5963647384967807,0.05,itg
72,1.3463853212905472,0.05,itg
73,1.9765644975794276,0.05,itg
74,0.5191236081336259,0.05,itg
75,1.7109905900068911,0.05,itg
76,1.3958853225194754,0.05,itg
77,0.7155142827196058,0.05,itg
78,2.5863048417473844,0.05,itg
79,0.4250236805840345,0.05,itg
80,0.5798105258407622,0.05,itg
81,0.5914889170411136,0.05,itg
82,0.37595396218599003,0.05,itg
83,1.5947950993122086,0.05,itg
84,0.47730613225325086,0.05,itg
85,0.4894666662154182,0.05,itg
86,0.3928972410615937,0.05,itg
87,0.3403055831994977,0.05,itg
88,0.5434288769002428,0.05,itg
89,1.9038139429675804,0.05,itg
90,0.3867816306753031,0.05,itg
91,1.3210012436052672,0.05,itg
92,0.789979280334785,0.05,itg
93,0.581318785593708,0.05,itg
94,1.5335870634235396,0.05,itg
95,1.2434692227969482,0.05,itg
96,0.5939117143004541,0.05,itg
97,0.5663176134017402,0.05,itg
98,1.4686453323136113,0.05,itg
99,0.5964978482872155,0.05,itg
100,0.6242204927323897,0.05,itg
101,0.6542556076123833,0.05,itg
102,0.5357331388375131,0.05,itg
103,0.6580229289669455,0.05,itg
104,0.4375808574654347,0.05,itg
105,0.25879086499384296,0.05,sg003
106,0.18233231833170588,0.05,sg003
107,0.18479537919668665,0.05,sg003
108,0.12591691378773992,0.05,sg003
109,0.24222621461151092,0.05,sg003
110,0.39460343131514614,0.05,sg003
111,0.16048491212890362,0.05,sg003
112,0.1846941382241416,0.05,sg003
113,0.15405212445609168,0.05,sg003
114,0.14883854978411146,0.05,sg003
115,0.2742987418393433,0.05,sg003
116,0.27304746662447243,0.05,sg003
117,0.09523530572220337,0.05,sg003
118,0.2650897597784181,0.05,sg003
119,0.1190398151585834,0.05,sg003
120,0.13582160696703238,0.05,sg003
121,0.2192006096144643,0.05,sg003
122,0.31149050165085024,0.05,sg003
123,0.25326854132362703,0.05,sg003
124,0.2011808085634197,0.05,sg003
125,0.21198493564186374,0.05,sg003
126,0.2799544161380663,0.05,sg003
127,0.26617605268178246,0.05,sg003
128,0.15450892730388202,0.05,sg003
129,0.10014053346595461,0.05,sg003
130,0.13163907368267116,0.05,sg003
131,0.1286012560227074,0.05,sg003
132,0.37814177212997024,0.05,sg003
133,0.15506109194905707,0.05,sg003
134,0.2841290765495224,0.05,sg003
135,0.12644340882466804,0.05,sg003
136,0.2352738473891568,0.05,sg003
137,0.29534589552868823,0.05,sg003
138,0.29333031515361496,0.05,sg003
139,0.28046513150819496,0.05,sg003
140,0.238422436647307,0.05,sg005
141,0.16881924560198605,0.05,sg005
142,0.09959836083237786,0.05,sg005
143,0.11903128828552524,0.05,sg005
144,0.130611282854231,0.05,sg005
145,0.18602145360047292,0.05,sg005
146,0.139735571565913,0.05,sg005
147,0.143293604734362,0.05,sg005
148,0.1105553906644248,0.05,sg005
149,0.1702809696491435,0.05,sg005
150,0.18559343319989605,0.05,sg005
151,0.2613589797204052,0.05,sg005
152,0.09787550072939255,0.05,sg005
153,0.2021497352299379,0.05,sg005
154,0.08737963215669493,0.05,sg005
155,0.10723533790270574,0.05,sg005
156,0.12130275182888256,0.05,sg005
157,0.20280670931465902,0.05,sg005
158,0.14482011813306936,0.05,sg005
159,0.14467471946523588,0.05,sg005
160,0.13696453171753123,0.05,sg005
161,0.15373635509874686,0.05,sg005
162,0.1850636153126158,0.05,sg005
163,0.07512359265368532,0.05,sg005
164,0.1097806460519691,0.05,sg005
165,0.1360133970425312,0.05,sg005
166,0.10475634037715541,0.05,sg005
167,0.2119153992534105,0.05,sg005
168,0.14432715707820393,0.05,sg005
169,0.185889644155561,0.05,sg005
170,0.12621996802122656,0.05,sg005
171,0.1934777680450408,0.05,sg005
172,0.20741883101910633,0.05,sg005
173,0.1605733404381925,0.05,sg005
174,0.1750318706444195,0.05,sg005
175,0.15568049157707375,0.05,sg010
176,0.10333321863006141,0.05,sg010
177,0.0948993123583656,0.05,sg010
178,0.11325621812827887,0.05,sg010
179,0.1452333448926541,0.05,sg010
180,0.16175267858280434,0.05,sg010
181,0.08141525475702056,0.05,sg010
182,0.08755939547749012,0.05,sg010
183,0.09126096554351043,0.05,sg010
184,0.09949662858585626,0.05,sg010
185,0.12733646528005366,0.05,sg010
186,0.14280751891817167,0.05,sg010
187,0.10201999763581233,0.05,sg010
188,0.1513511969676632,0.05,sg010
189,0.10317222150187243,0.05,sg010
190,0.10826799818772957,0.05,sg010
191,0.09987104473393772,0.05,sg010
192,0.13127290816789053,0.05,sg010
193,0.11507032439360486,0.05,sg010
194,0.1185102743046741,0.05,sg010
195,0.11524679751611686,0.05,sg010
196,0.11112719769336539,0.05,sg010
197,0.15043150061020474,0.05,sg010
198,0.11217805648806209,0.05,sg010
199,0.06724516339608647,0.05,sg010
200,0.14111930609411277,0.05,sg010
201,0.10429442269025475,0.05,sg010
202,0.15468057174648922,0.05,sg010
203,0.11534673586820059,0.05,sg010
204,0.14406184377116563,0.05,sg010
205,0.08755827424272195,0.05,sg010
206,0.14348661280244307,0.05,sg010
207,0.15073935892537393,0.05,sg010
208,0.1283695741965217,0.05,sg010
209,0.14658284546589248,0.05,sg010
210,196.82526787336477,0.05,lrp
211,91.36449656499944,0.05,lrp
212,54.82683963688364,0.05,lrp
213,30.005023707855653,0.05,lrp
214,13.453279849797523,0.05,lrp
215,15.665453790184369,0.05,lrp
216,22.19370404218204,0.05,lrp
217,388.0511991657881,0.05,lrp
218,187.49919826966715,0.05,lrp
