,Stability,Std_Deviation,Method
0,0.011366750324155421,0.05,grad
1,0.0190540781816423,0.05,grad
2,0.010626708815586689,0.05,grad
3,0.008198675999973799,0.05,grad
4,0.017094951143993013,0.05,grad
5,0.004760713388196352,0.05,grad
6,0.018531275109319307,0.05,grad
7,0.007665766187897915,0.05,grad
8,0.00626081174938934,0.05,grad
9,0.05446658011927624,0.05,grad
10,0.005304401573067139,0.05,grad
11,0.07033146896093559,0.05,grad
12,0.00488831575656598,0.05,grad
13,0.006173783507682927,0.05,grad
14,0.006753494013365352,0.05,grad
15,0.03568406121156502,0.05,grad
16,0.006859249145709122,0.05,grad
17,0.007004551128364816,0.05,grad
18,0.007863540089157508,0.05,grad
19,0.0013832987953462759,0.05,grad
20,0.004018985683890547,0.05,grad
21,0.01126595107311529,0.05,grad
22,0.010555154432433989,0.05,grad
23,0.012189358779074028,0.05,grad
24,0.007218146722737513,0.05,grad
25,0.006612850622412449,0.05,grad
26,0.01565974529520254,0.05,grad
27,0.0012060318506648,0.05,grad
28,0.005906775879759128,0.05,grad
29,0.009779669801382743,0.05,grad
30,0.0036151922838279886,0.05,ig
31,0.014451939755628272,0.05,ig
32,0.006666277007378885,0.05,ig
33,0.009954624898371409,0.05,ig
34,0.018220637956967992,0.05,ig
35,0.006201677042913765,0.05,ig
36,0.016119317962099134,0.05,ig
37,0.006436998706613074,0.05,ig
38,0.014890297104599737,0.05,ig
39,0.03948560897482414,0.05,ig
40,0.007318630347087678,0.05,ig
41,0.06235030089077198,0.05,ig
42,0.030782396960533205,0.05,ig
43,0.01706273444615312,0.05,ig
44,0.0058927017440476735,0.05,ig
45,0.007096335542210815,0.05,ig
46,0.0033652218902038276,0.05,ig
47,0.006518571627334729,0.05,ig
48,0.010455395133681798,0.05,ig
49,0.0011157438573664105,0.05,ig
50,0.002365049325452348,0.05,ig
51,0.010971625327665609,0.05,ig
52,0.007602491875858342,0.05,ig
53,0.004095609032040777,0.05,ig
54,0.005215264796676401,0.05,ig
55,0.005846712988214562,0.05,ig
