,Faithfulness,Std_Deviation,Method
85,0.3042816,0.05,itg
86,0.28585374,0.05,itg
87,0.28127873,0.05,itg
88,0.30628222,0.05,itg
89,0.2767497,0.05,itg
90,0.2863391,0.05,itg
91,0.28924435,0.05,itg
92,0.07310745,0.05,itg
93,0.29799083,0.05,itg
94,0.32202587,0.05,itg
95,0.31753993,0.05,itg
96,0.3420219,0.05,itg
97,0.28009894,0.05,itg
98,0.30755866,0.05,itg
99,0.053262636,0.05,itg
100,0.31267884,0.05,itg
101,0.11264838,0.05,itg
102,0.22377765,0.05,itg
103,0.1633965,0.05,itg
104,0.23960829,0.05,itg
105,0.029032288,0.05,sg003
106,0.14885497,0.05,sg003
107,0.17318907,0.05,sg003
108,0.1786486,0.05,sg003
109,0.18006638,0.05,sg003
110,0.13655144,0.05,sg003
111,0.16070028,0.05,sg003
112,0.15548688,0.05,sg003
113,0.18021984,0.05,sg003
114,0.11897074,0.05,sg003
115,0.10332487,0.05,sg003
116,0.073097475,0.05,sg003
117,0.17027397,0.05,sg003
118,0.049473967,0.05,sg003
119,0.16703293,0.05,sg003
120,0.1525154,0.05,sg003
121,0.12918355,0.05,sg003
122,0.1367211,0.05,sg003
123,0.14236155,0.05,sg003
124,0.16623744,0.05,sg003
125,0.1383577,0.05,sg003
126,0.13897659,0.05,sg003
127,0.020921974,0.05,sg003
128,0.18299541,0.05,sg003
129,0.16671276,0.05,sg003
130,0.17131835,0.05,sg003
131,0.16755514,0.05,sg003
132,0.13171853,0.05,sg003
133,0.1703197,0.05,sg003
134,0.016519738,0.05,sg003
135,0.16583584,0.05,sg003
136,0.029402532,0.05,sg003
137,0.08789074,0.05,sg003
138,0.06850536,0.05,sg003
139,0.13096364,0.05,sg003
140,0.025563953,0.05,sg005
141,0.16225567,0.05,sg005
142,0.15507261,0.05,sg005
143,0.17830671,0.05,sg005
144,0.16536431,0.05,sg005
145,0.106839396,0.05,sg005
146,0.15395574,0.05,sg005
147,0.1492216,0.05,sg005
148,0.1610454,0.05,sg005
149,0.11772416,0.05,sg005
150,0.100947276,0.05,sg005
151,0.070746586,0.05,sg005
152,0.16581714,0.05,sg005
153,0.045902595,0.05,sg005
154,0.16833004,0.05,sg005
155,0.16826822,0.05,sg005
156,0.12003693,0.05,sg005
157,0.12310723,0.05,sg005
158,0.13456203,0.05,sg005
159,0.15157034,0.05,sg005
160,0.1437509,0.05,sg005
161,0.13373,0.05,sg005
162,0.024257356,0.05,sg005
163,0.17382689,0.05,sg005
164,0.18735863,0.05,sg005
165,0.14580421,0.05,sg005
166,0.15856971,0.05,sg005
167,0.13081992,0.05,sg005
168,0.16474743,0.05,sg005
169,0.013579459,0.05,sg005
170,0.17373462,0.05,sg005
171,0.034667194,0.05,sg005
172,0.08336616,0.05,sg005
173,0.082225494,0.05,sg005
174,0.12794837,0.05,sg005
175,0.032486964,0.05,sg010
176,0.1416984,0.05,sg010
177,0.16266255,0.05,sg010
178,0.16492249,0.05,sg010
179,0.17521156,0.05,sg010
180,0.117012665,0.05,sg010
181,0.1727966,0.05,sg010
182,0.16455574,0.05,sg010
183,0.1639527,0.05,sg010
184,0.13261807,0.05,sg010
185,0.1288212,0.05,sg010
186,0.07375136,0.05,sg010
187,0.17191163,0.05,sg010
188,0.0556996,0.05,sg010
189,0.17537796,0.05,sg010
190,0.16404678,0.05,sg010
191,0.12439226,0.05,sg010
192,0.10659547,0.05,sg010
193,0.1399516,0.05,sg010
194,0.14220558,0.05,sg010
195,0.12471794,0.05,sg010
196,0.12594624,0.05,sg010
197,0.021098351,0.05,sg010
198,0.18702209,0.05,sg010
199,0.19053848,0.05,sg010
200,0.15288664,0.05,sg010
201,0.17739171,0.05,sg010
202,0.11336331,0.05,sg010
203,0.15895565,0.05,sg010
204,0.0141087305,0.05,sg010
205,0.19125454,0.05,sg010
206,0.026143506,0.05,sg010
207,0.09859874,0.05,sg010
208,0.072988644,0.05,sg010
209,0.12414646,0.05,sg010
210,0.09198585,0.05,lrp
211,0.3223733,0.05,lrp
212,0.3077281,0.05,lrp
213,0.30909503,0.05,lrp
214,0.32668087,0.05,lrp
215,0.23102938,0.05,lrp
216,0.32164016,0.05,lrp
217,0.2999591,0.05,lrp
218,0.30243585,0.05,lrp
219,0.3120305,0.05,lrp
220,0.26367253,0.05,lrp
221,0.2097157,0.05,lrp
222,0.3215302,0.05,lrp
223,0.20503931,0.05,lrp
224,0.27989066,0.05,lrp
225,0.29310322,0.05,lrp
226,0.27342552,0.05,lrp
227,0.2551069,0.05,lrp
228,0.28044358,0.05,lrp
229,0.27959839,0.05,lrp
230,0.2942419,0.05,lrp
231,0.29850188,0.05,lrp
232,0.10430494,0.05,lrp
233,0.39325315,0.05,lrp
234,0.3399047,0.05,lrp
235,0.3186375,0.05,lrp
236,0.31451303,0.05,lrp
237,0.31775844,0.05,lrp
238,0.3033019,0.05,lrp
239,0.1303563,0.05,lrp
240,0.32139096,0.05,lrp
241,0.10849148,0.05,lrp
242,0.21883951,0.05,lrp
243,0.20678662,0.05,lrp
244,0.27288455,0.05,lrp
245,0.132305,0.05,shap
246,0.30080545,0.05,shap
247,0.31440294,0.05,shap
248,0.28609887,0.05,shap
249,0.3107769,0.05,shap
250,0.2229949,0.05,shap
251,0.32960343,0.05,shap
252,0.29468095,0.05,shap
253,0.31560558,0.05,shap
254,0.24089354,0.05,shap
255,0.25734094,0.05,shap
256,0.16917233,0.05,shap
257,0.35374114,0.05,shap
258,0.20948412,0.05,shap
259,0.31068957,0.05,shap
260,0.29329512,0.05,shap
261,0.23385854,0.05,shap
262,0.21246018,0.05,shap
263,0.26826468,0.05,shap
264,0.2985481,0.05,shap
265,0.27731082,0.05,shap
266,0.24880812,0.05,shap
267,0.08288141,0.05,shap
268,0.28218752,0.05,shap
269,0.31160536,0.05,shap
270,0.3010038,0.05,shap
271,0.28325894,0.05,shap
272,0.22057892,0.05,shap
273,0.33407268,0.05,shap
274,0.074347496,0.05,shap
275,0.319116,0.05,shap
276,0.11652515,0.05,shap
277,0.18266083,0.05,shap
278,0.20389265,0.05,shap
279,0.28128082,0.05,shap
280,0.0924906,0.05,lime003
281,0.2878812,0.05,lime003
282,0.3277551,0.05,lime003
283,0.29438117,0.05,lime003
284,0.30308428,0.05,lime003
285,0.23517486,0.05,lime003
286,0.28924605,0.05,lime003
287,0.30158713,0.05,lime003
288,0.28434047,0.05,lime003
289,0.27322423,0.05,lime003
290,0.26831213,0.05,lime003
291,0.25470486,0.05,lime003
292,0.29221925,0.05,lime003
293,0.15140475,0.05,lime003
294,0.30829707,0.05,lime003
295,0.30679417,0.05,lime003
296,0.23760419,0.05,lime003
297,0.21631412,0.05,lime003
298,0.2674884,0.05,lime003
299,0.28209063,0.05,lime003
300,0.2834001,0.05,lime003
301,0.26962924,0.05,lime003
302,0.088641986,0.05,lime003
303,0.26718116,0.05,lime003
304,0.31846076,0.05,lime003
305,0.27574056,0.05,lime003
306,0.30906683,0.05,lime003
307,0.27399483,0.05,lime003
308,0.2708972,0.05,lime003
309,0.07129446,0.05,lime003
310,0.2973162,0.05,lime003
311,0.10918409,0.05,lime003
312,0.19465442,0.05,lime003
313,0.1642951,0.05,lime003
314,0.24847952,0.05,lime003
315,0.11397549,0.05,lime005
316,0.33421612,0.05,lime005
317,0.32673207,0.05,lime005
318,0.2822163,0.05,lime005
319,0.31823304,0.05,lime005
320,0.27365908,0.05,lime005
321,0.31130165,0.05,lime005
322,0.27457416,0.05,lime005
323,0.29732487,0.05,lime005
324,0.29098472,0.05,lime005
325,0.25191155,0.05,lime005
326,0.22332212,0.05,lime005
327,0.3105517,0.05,lime005
328,0.16193587,0.05,lime005
329,0.31096026,0.05,lime005
330,0.2957721,0.05,lime005
331,0.26314956,0.05,lime005
332,0.26217043,0.05,lime005
333,0.2835569,0.05,lime005
334,0.2571249,0.05,lime005
335,0.25812805,0.05,lime005
336,0.27456897,0.05,lime005
337,0.13328728,0.05,lime005
338,0.31842616,0.05,lime005
339,0.305512,0.05,lime005
340,0.2883953,0.05,lime005
341,0.27636233,0.05,lime005
342,0.260747,0.05,lime005
343,0.27755567,0.05,lime005
344,0.06974671,0.05,lime005
345,0.2999945,0.05,lime005
346,0.118681,0.05,lime005
347,0.19116619,0.05,lime005
348,0.1676586,0.05,lime005
349,0.27587426,0.05,lime005
350,0.071878746,0.05,lime01
351,0.28707337,0.05,lime01
352,0.28571078,0.05,lime01
353,0.31176215,0.05,lime01
354,0.27317512,0.05,lime01
355,0.2604147,0.05,lime01
356,0.2998384,0.05,lime01
357,0.27282923,0.05,lime01
358,0.2811627,0.05,lime01
359,0.2456626,0.05,lime01
360,0.20175987,0.05,lime01
361,0.19938128,0.05,lime01
362,0.28633752,0.05,lime01
363,0.14880858,0.05,lime01
364,0.3187607,0.05,lime01
365,0.30717793,0.05,lime01
366,0.23342137,0.05,lime01
367,0.22938107,0.05,lime01
368,0.27887794,0.05,lime01
369,0.30050635,0.05,lime01
370,0.2662386,0.05,lime01
371,0.30444923,0.05,lime01
372,0.09130622,0.05,lime01
373,0.27982223,0.05,lime01
374,0.28575668,0.05,lime01
375,0.24925578,0.05,lime01
376,0.2960032,0.05,lime01
377,0.26521376,0.05,lime01
378,0.2717038,0.05,lime01
379,0.08535203,0.05,lime01
380,0.29955256,0.05,lime01
381,0.08694529,0.05,lime01
382,0.1920097,0.05,lime01
383,0.16494681,0.05,lime01
384,0.24799988,0.05,lime01
