,Stability,Method,Denominator Distance,Explanation Distance
217,4237.94091796875,itg,0.00051221775,2.170748472213745
218,9215.830078125,itg,0.00051573355,4.752912998199463
219,112097.0703125,itg,5.6272373e-05,6.3079681396484375
220,4938.80419921875,itg,0.000984578,4.862637996673584
221,51543.54296875,itg,0.00018980124,9.783028602600098
222,14119.9013671875,itg,0.00048570917,6.858165740966797
223,11254.8046875,itg,0.0031921952,35.92753219604492
224,6139.9365234375,itg,0.0013014555,7.990854263305664
225,18327.27734375,itg,0.00033135703,6.072872161865234
226,5898.14501953125,itg,0.0057564606,33.95243835449219
227,5228.8134765625,itg,0.007403652,38.71231460571289
228,244672.234375,itg,4.4814686e-05,10.964909553527832
229,10374.72265625,itg,0.0031253924,32.425079345703125
230,18994.955078125,itg,0.00039590913,7.520276069641113
231,5914.37255859375,itg,0.0009731001,5.755276203155518
232,37580.61328125,itg,0.0019465458,73.15238189697266
233,14331.328125,itg,0.009328817,133.6943359375
234,19936.73828125,itg,0.00026562947,5.295784950256348
235,17670.990234375,itg,0.005828715,102.99916076660156
236,14334.47265625,itg,0.0004785784,6.860168933868408
237,8031.05419921875,itg,0.003944627,31.679513931274414
238,3405.311767578125,itg,0.0015027489,5.117328643798828
239,17858.451171875,itg,0.00036739936,6.561183929443359
240,7921.26220703125,itg,0.0016191911,12.826037406921387
241,53619.44921875,itg,0.00015931761,8.542522430419922
242,3271.204833984375,itg,0.0011902627,3.8935930728912354
243,3275.926513671875,itg,0.0035487276,11.625370979309082
244,2944.66064453125,itg,0.0038726698,11.403697967529297
245,217092.28125,itg,6.714239e-06,1.4576095342636108
246,6508.6923828125,itg,0.00055438664,3.6083321571350098
247,4223.86474609375,itg,0.0009963699,4.208531379699707
248,32277.3125,itg,0.000154237,4.978355884552002
249,16269.2109375,itg,0.00053581985,8.717366218566895
250,124724.7421875,itg,8.925993e-05,11.13292121887207
251,10770.6630859375,itg,0.0009095125,9.796052932739258
252,7880.78955078125,itg,0.0021143109,16.662439346313477
253,62098.37109375,itg,0.00014113546,8.7642822265625
254,2734.227294921875,itg,0.002182708,5.968019485473633
255,4073.256591796875,itg,0.0014139806,5.759505748748779
256,37336.7734375,itg,0.0003655001,13.646594047546387
257,3190.84130859375,itg,0.0009281983,2.961733341217041
258,15058.400390625,itg,0.00092511624,13.930770874023438
259,5671.8525390625,itg,0.007579669,42.99076461791992
260,4647.05224609375,itg,0.0018563439,8.626526832580566
261,26523.046875,itg,0.0001373387,3.6426408290863037
262,21687.779296875,itg,0.00025269247,5.4803385734558105
263,3747.589111328125,itg,0.0021846402,8.1871337890625
264,5042.50634765625,itg,0.00725986,36.60789108276367
265,3171.222412109375,itg,0.0034896801,11.06655216217041
266,5255.880859375,itg,0.0033052696,17.372102737426758
267,46247.6796875,itg,8.9677815e-05,4.147390842437744
268,4499.060546875,itg,0.013419409,60.374732971191406
269,1324.5321044921875,itg,0.04204779,55.69364929199219
270,5868.876953125,itg,0.0006691089,3.926917791366577
271,13749.87890625,itg,0.000263196,3.618913173675537
272,10782.19921875,itg,0.00095678633,10.316261291503906
273,7116.00439453125,itg,0.0010105387,7.19099760055542
274,6376.78173828125,itg,0.0030878433,19.690502166748047
275,7308.904296875,itg,0.0005864892,4.286593437194824
276,1503.748291015625,itg,0.032456227,48.80599594116211
277,6747.6845703125,itg,0.0013006688,8.77650260925293
278,45579.1796875,itg,0.00013690852,6.240178108215332
279,108909.109375,itg,6.344221e-05,6.909434795379639
280,808.0205688476562,itg,0.0034981885,2.826608180999756
281,5929.845703125,itg,0.0006668874,3.9545392990112305
282,7557.16650390625,itg,0.000753924,5.697529315948486
283,19493.142578125,itg,0.00096791354,18.86767578125
284,8063.6845703125,itg,0.0005316178,4.286798000335693
285,3468.146484375,itg,0.010101155,35.03228759765625
286,15292.6220703125,itg,0.00023588094,3.6072380542755127
287,3242.458740234375,itg,0.0016315299,5.290168285369873
288,4308.50927734375,itg,0.00880498,37.936336517333984
289,12642.6494140625,itg,0.0042164815,53.307498931884766
290,31609.462890625,itg,0.00044881972,14.186949729919434
291,23711.26953125,itg,0.00032674716,7.747590065002441
292,3865.4677734375,itg,0.0021849938,8.446022987365723
293,6835.142578125,itg,0.0016457932,11.249231338500977
294,1454696.375,itg,3.7919657e-05,55.16158676147461
295,6632.66943359375,itg,0.0016032754,10.63399600982666
296,273828.375,itg,1.7895329e-05,4.9002485275268555
297,3649.899658203125,itg,0.0013664983,4.987581729888916
298,9850.6796875,itg,0.0002647035,2.6075093746185303
299,64559.53515625,itg,0.00014869955,9.599973678588867
300,82.37470245361328,sg005,0.0014774065,0.12170092016458511
301,144.3986053466797,sg005,0.00078827573,0.11382591724395752
302,18.897899627685547,sg005,0.0037273788,0.07043962925672531
303,21.459192276000977,sg005,0.0053295013,0.1143667921423912
304,85.67105865478516,sg005,0.00078600494,0.06733787804841995
305,21.063566207885742,sg005,0.0032901603,0.0693025067448616
306,218.44615173339844,sg005,0.00044890487,0.09806153923273087
307,59.8768196105957,sg005,0.0024538126,0.14692649245262146
308,32.308448791503906,sg005,0.0017714251,0.05723199620842934
309,44.5821647644043,sg005,0.0028995457,0.12926802039146423
310,125.15325164794922,sg005,0.00073321775,0.09176458418369293
311,207.6042938232422,sg005,0.0011851977,0.24605214595794678
312,195.54617309570312,sg005,0.0017430575,0.34084823727607727
313,188.5325469970703,sg005,0.0003111301,0.05865814909338951
314,89.26683807373047,sg005,0.0011055304,0.09868720173835754
315,175.07391357421875,sg005,0.00085798366,0.15021055936813354
316,97.07023620605469,sg005,0.00094317,0.09155373275279999
317,137.31622314453125,sg005,0.00051221775,0.07033580541610718
318,129.60157775878906,sg005,0.00051573355,0.06683988124132156
319,498.18365478515625,sg005,5.6272373e-05,0.028033975511789322
320,311.98681640625,sg005,0.000984578,0.3071753680706024
321,398.6817932128906,sg005,0.00018980124,0.07567030191421509
322,445.6387634277344,sg005,0.00048570917,0.21645084023475647
323,27.498119354248047,sg005,0.0048724352,0.1339828073978424
324,107.54357147216797,sg005,0.0013014555,0.13996317982673645
325,84.20811462402344,sg005,0.00033135703,0.02790295146405697
326,25.722553253173828,sg005,0.00389166,0.10010343044996262
327,60.52735137939453,sg005,0.006056867,0.36660611629486084
328,592.7352294921875,sg005,4.4814686e-05,0.026563243940472603
329,136.2919464111328,sg005,0.00064005743,0.08723467588424683
330,148.25637817382812,sg005,0.00039590913,0.05869605019688606
331,77.3182601928711,sg005,0.0009731001,0.07523840665817261
332,48.89206314086914,sg005,0.0019465458,0.09517063945531845
333,60.671810150146484,sg005,0.0010842147,0.06578126549720764
334,60.93129348754883,sg005,0.0021857696,0.13318176567554474
335,26.79827117919922,sg005,0.0014537602,0.03895825892686844
336,12.467927932739258,sg005,0.0004785784,0.005966881290078163
337,94.47341918945312,sg005,0.0010237318,0.09671544283628464
338,26.186260223388672,sg005,0.004088554,0.10706394165754318
339,146.26986694335938,sg005,0.00036739936,0.053739458322525024
340,27.177461624145508,sg005,0.0017620472,0.04788796976208687
341,960.39013671875,sg005,0.00015931761,0.15300706028938293
342,73.72930145263672,sg005,0.0029253534,0.21568426489830017
343,73.71043395996094,sg005,0.0019896564,0.14665843546390533
344,27.783544540405273,sg005,0.004363616,0.12123671919107437
345,2476.427734375,sg005,6.714239e-06,0.016627328470349312
346,426.2944641113281,sg005,0.00055438664,0.23633195459842682
347,84.88536071777344,sg005,0.0009963699,0.08457721769809723
348,375.8621826171875,sg005,0.000154237,0.057971857488155365
349,109.18067932128906,sg005,0.00053581985,0.05850117653608322
350,528.5340576171875,sg005,8.925993e-05,0.04717691242694855
351,38.40871047973633,sg005,0.0009095125,0.03493320196866989
352,26.7450008392334,sg005,0.002656191,0.0710398256778717
353,1288.6866455078125,sg005,0.00014113546,0.18187938630580902
354,39.617034912109375,sg005,0.0034005446,0.13471949100494385
355,50.316917419433594,sg005,0.0014139806,0.0711471438407898
356,178.19415283203125,sg005,0.0003655001,0.06512998044490814
357,41.50588607788086,sg005,0.0009281983,0.038525693118572235
358,25.30934715270996,sg005,0.0019836368,0.050204552710056305
359,94.06582641601562,sg005,0.0017155046,0.16137035191059113
360,54.960208892822266,sg005,0.003101107,0.17043748497962952
361,1718.707763671875,sg005,0.0001373387,0.23604510724544525
362,1607.5260009765625,sg005,0.00025269247,0.40620970726013184
363,9.415193557739258,sg005,0.007545801,0.0710451751947403
364,34.315731048583984,sg005,0.0021399686,0.07343458384275436
365,30.611934661865234,sg005,0.0027802095,0.08510759472846985
366,55.50015640258789,sg005,0.0033052696,0.18344298005104065
