,Faithfulness,Std_Deviation,Method
178,0.22027664,0.05,sg010
179,0.00013154984,0.05,sg010
180,0.003265285,0.05,sg010
181,0.21977152,0.05,sg010
182,0.24065576,0.05,sg010
183,0.23916516,0.05,sg010
184,0.08709238,0.05,sg010
185,0.099228054,0.05,sg010
186,0.14917715,0.05,sg010
187,0.21358258,0.05,sg010
188,0.0005945951,0.05,sg010
189,0.043386932,0.05,sg010
190,0.055011738,0.05,sg010
191,0.03730828,0.05,sg010
192,0.00012482285,0.05,sg010
193,0.004474337,0.05,sg010
194,0.0408064,0.05,sg010
195,0.19941133,0.05,sg010
196,0.00066961406,0.05,sg010
197,0.00081638567,0.05,sg010
198,0.0007509905,0.05,sg010
199,0.00019697071,0.05,sg010
200,0.19734484,0.05,sg010
201,0.19201252,0.05,sg010
202,0.027028875,0.05,sg010
203,0.08476533,0.05,sg010
204,0.0059587173,0.05,sg010
205,0.026398193,0.05,sg010
206,0.06784699,0.05,sg010
207,0.24152595,0.05,sg010
208,0.07955184,0.05,sg010
209,1.960814e-05,0.05,sg010
210,0.387816,0.05,lrp
211,0.059336428,0.05,lrp
212,0.054705106,0.05,lrp
213,0.37480676,0.05,lrp
214,0.031127285,0.05,lrp
215,0.0865223,0.05,lrp
216,0.31823096,0.05,lrp
217,0.38001484,0.05,lrp
218,0.3769742,0.05,lrp
219,0.2588432,0.05,lrp
220,0.14343129,0.05,lrp
221,0.42807782,0.05,lrp
222,0.40243992,0.05,lrp
223,0.0406064,0.05,lrp
224,0.19506542,0.05,lrp
225,0.19983341,0.05,lrp
226,0.1970253,0.05,lrp
227,0.0047136205,0.05,lrp
228,0.07769097,0.05,lrp
229,0.15621255,0.05,lrp
230,0.2633245,0.05,lrp
231,0.09738936,0.05,lrp
232,0.052259587,0.05,lrp
233,0.09093222,0.05,lrp
234,0.035400998,0.05,lrp
235,0.3398493,0.05,lrp
236,0.30382603,0.05,lrp
237,0.20414573,0.05,lrp
238,0.20331752,0.05,lrp
239,0.1105638,0.05,lrp
240,0.16464238,0.05,lrp
241,0.1650852,0.05,lrp
242,0.34414944,0.05,lrp
243,0.14449076,0.05,lrp
244,0.0065855975,0.05,lrp
245,0.356972,0.05,shap
246,0.003553964,0.05,shap
247,0.043171372,0.05,shap
248,0.33299148,0.05,shap
249,0.021827236,0.05,shap
250,0.07502923,0.05,shap
251,0.39601588,0.05,shap
252,0.3749448,0.05,shap
253,0.41675702,0.05,shap
254,0.29384202,0.05,shap
255,0.27737874,0.05,shap
256,0.38951686,0.05,shap
257,0.20835786,0.05,shap
258,0.0018818295,0.05,shap
259,0.16794588,0.05,shap
260,0.21975945,0.05,shap
261,0.19728945,0.05,shap
262,0.03187345,0.05,shap
263,0.059195995,0.05,shap
264,0.018259974,0.05,shap
265,0.3586765,0.05,shap
266,0.05463031,0.05,shap
267,0.0010311315,0.05,shap
268,0.07290374,0.05,shap
269,0.055953216,0.05,shap
270,0.42172068,0.05,shap
271,0.36389515,0.05,shap
272,0.07183718,0.05,shap
273,0.27077195,0.05,shap
274,0.21872486,0.05,shap
275,0.17074625,0.05,shap
276,0.32360476,0.05,shap
277,0.30948365,0.05,shap
278,0.23087654,0.05,shap
279,0.0032713413,0.05,shap
280,0.19275695,0.05,lime003
281,0.00034926177,0.05,lime003
282,0.0016863048,0.05,lime003
283,0.19696432,0.05,lime003
284,0.0027723901,0.05,lime003
285,0.014521532,0.05,lime003
286,0.25031957,0.05,lime003
287,0.24650331,0.05,lime003
288,0.22960836,0.05,lime003
289,0.07651352,0.05,lime003
290,0.117799595,0.05,lime003
291,0.1631623,0.05,lime003
292,0.21276903,0.05,lime003
293,0.0049581355,0.05,lime003
294,0.030293152,0.05,lime003
295,0.0319995,0.05,lime003
296,0.04510197,0.05,lime003
297,6.6218374e-05,0.05,lime003
298,0.0052841157,0.05,lime003
299,0.017206423,0.05,lime003
300,0.18740182,0.05,lime003
301,0.00357678,0.05,lime003
302,0.0002311762,0.05,lime003
303,0.007793671,0.05,lime003
304,0.0030117244,0.05,lime003
305,0.22402573,0.05,lime003
306,0.20102523,0.05,lime003
307,0.039416958,0.05,lime003
308,0.069778174,0.05,lime003
309,0.03173644,0.05,lime003
310,0.02974557,0.05,lime003
311,0.044663955,0.05,lime003
312,0.23292945,0.05,lime003
313,0.08109052,0.05,lime003
314,5.594611e-05,0.05,lime003
315,0.17858142,0.05,lime005
316,0.008965442,0.05,lime005
317,0.0004627174,0.05,lime005
318,0.21500437,0.05,lime005
319,0.0034526647,0.05,lime005
320,0.012682118,0.05,lime005
321,0.23005849,0.05,lime005
322,0.22276406,0.05,lime005
323,0.22006196,0.05,lime005
324,0.07268253,0.05,lime005
325,0.1014374,0.05,lime005
326,0.16438414,0.05,lime005
327,0.20803858,0.05,lime005
328,0.0034367247,0.05,lime005
329,0.029217817,0.05,lime005
330,0.07027668,0.05,lime005
331,0.074306004,0.05,lime005
332,0.0007092917,0.05,lime005
333,0.016765602,0.05,lime005
334,0.026855707,0.05,lime005
335,0.18576247,0.05,lime005
