,Faithfulness,Std_Deviation,Method
93,0.26828903,0.05,itg
94,0.13414487,0.05,itg
95,0.051756162,0.05,itg
96,0.2530466,0.05,itg
97,0.26843053,0.05,itg
98,0.28612924,0.05,itg
99,0.32978278,0.05,itg
100,0.30194217,0.05,itg
101,0.31418654,0.05,itg
102,0.16549224,0.05,itg
103,0.0615399,0.05,itg
104,0.14979078,0.05,itg
105,0.051809907,0.05,sg003
106,0.09136827,0.05,sg003
107,0.3160617,0.05,sg003
108,0.17574874,0.05,sg003
109,0.14134783,0.05,sg003
110,0.09882341,0.05,sg003
111,0.28504208,0.05,sg003
112,0.23401308,0.05,sg003
113,0.13967654,0.05,sg003
114,0.08231884,0.05,sg003
115,0.18583202,0.05,sg003
116,0.26131546,0.05,sg003
117,0.25474626,0.05,sg003
118,0.25949788,0.05,sg003
119,0.04014764,0.05,sg003
120,0.3202491,0.05,sg003
121,0.25488278,0.05,sg003
122,0.06415699,0.05,sg003
123,0.1681855,0.05,sg003
124,0.28508234,0.05,sg003
125,0.13336197,0.05,sg003
126,0.2537052,0.05,sg003
127,0.33841804,0.05,sg003
128,0.2693152,0.05,sg003
129,0.205882,0.05,sg003
130,0.05943103,0.05,sg003
131,0.17559221,0.05,sg003
132,0.23666063,0.05,sg003
133,0.27256897,0.05,sg003
134,0.31042293,0.05,sg003
135,0.26562914,0.05,sg003
136,0.31596208,0.05,sg003
137,0.19678785,0.05,sg003
138,0.037225813,0.05,sg003
139,0.15744415,0.05,sg003
140,0.04653318,0.05,sg005
141,0.0995869,0.05,sg005
142,0.31690323,0.05,sg005
143,0.1789225,0.05,sg005
144,0.21854937,0.05,sg005
145,0.0872439,0.05,sg005
146,0.31058457,0.05,sg005
147,0.23697197,0.05,sg005
148,0.21059512,0.05,sg005
149,0.06906122,0.05,sg005
150,0.19163895,0.05,sg005
151,0.3245675,0.05,sg005
152,0.24550352,0.05,sg005
153,0.22871733,0.05,sg005
154,0.06932467,0.05,sg005
155,0.32415497,0.05,sg005
156,0.2466816,0.05,sg005
157,0.07694373,0.05,sg005
158,0.14553648,0.05,sg005
159,0.3211109,0.05,sg005
160,0.17416838,0.05,sg005
161,0.16785032,0.05,sg005
162,0.30887014,0.05,sg005
163,0.30604672,0.05,sg005
164,0.16154025,0.05,sg005
165,0.088138685,0.05,sg005
166,0.2117446,0.05,sg005
167,0.22945072,0.05,sg005
168,0.2796821,0.05,sg005
169,0.33405426,0.05,sg005
170,0.27396291,0.05,sg005
171,0.2867779,0.05,sg005
172,0.2283202,0.05,sg005
173,0.054845277,0.05,sg005
174,0.14570612,0.05,sg005
175,0.03041644,0.05,sg010
176,0.089367114,0.05,sg010
177,0.3396044,0.05,sg010
178,0.18402283,0.05,sg010
179,0.16993617,0.05,sg010
180,0.048789904,0.05,sg010
181,0.30336756,0.05,sg010
182,0.21945274,0.05,sg010
183,0.1854911,0.05,sg010
184,0.113194704,0.05,sg010
185,0.18470211,0.05,sg010
186,0.2947739,0.05,sg010
187,0.25139874,0.05,sg010
188,0.22431217,0.05,sg010
189,0.042892437,0.05,sg010
190,0.33313876,0.05,sg010
191,0.25192252,0.05,sg010
192,0.10488817,0.05,sg010
193,0.17567268,0.05,sg010
194,0.28568006,0.05,sg010
195,0.17186286,0.05,sg010
196,0.19513384,0.05,sg010
197,0.2884255,0.05,sg010
198,0.28739548,0.05,sg010
199,0.1593113,0.05,sg010
200,0.064046875,0.05,sg010
201,0.18064335,0.05,sg010
202,0.24429886,0.05,sg010
203,0.28728858,0.05,sg010
204,0.2858913,0.05,sg010
205,0.2812102,0.05,sg010
206,0.29091838,0.05,sg010
207,0.20822805,0.05,sg010
208,0.045870066,0.05,sg010
209,0.15660945,0.05,sg010
210,0.08315014,0.05,lrp
211,0.1047059,0.05,lrp
212,0.31799868,0.05,lrp
213,0.15185079,0.05,lrp
214,0.16613145,0.05,lrp
215,0.073823504,0.05,lrp
216,0.30638888,0.05,lrp
217,0.21755517,0.05,lrp
218,0.25389248,0.05,lrp
219,0.08266639,0.05,lrp
220,0.28274158,0.05,lrp
221,0.30440825,0.05,lrp
222,0.27409613,0.05,lrp
223,0.32931352,0.05,lrp
224,0.024027634,0.05,lrp
225,0.28166735,0.05,lrp
226,0.23204723,0.05,lrp
227,0.116884954,0.05,lrp
228,0.2502069,0.05,lrp
229,0.31488743,0.05,lrp
230,0.24137689,0.05,lrp
231,0.22891693,0.05,lrp
232,0.28735036,0.05,lrp
233,0.2888961,0.05,lrp
234,0.20882717,0.05,lrp
235,0.05105464,0.05,lrp
236,0.1998926,0.05,lrp
237,0.22773524,0.05,lrp
238,0.34004486,0.05,lrp
239,0.32083222,0.05,lrp
240,0.2958101,0.05,lrp
241,0.31389704,0.05,lrp
242,0.21128136,0.05,lrp
243,0.04875343,0.05,lrp
244,0.1531051,0.05,lrp
245,0.06543198,0.05,shap
246,0.07580507,0.05,shap
247,0.30085477,0.05,shap
248,0.21028847,0.05,shap
249,0.2010754,0.05,shap
250,0.06671106,0.05,shap
251,0.2925462,0.05,shap
252,0.21798092,0.05,shap
253,0.17870261,0.05,shap
254,0.15964639,0.05,shap
255,0.24872182,0.05,shap
256,0.3095687,0.05,shap
257,0.23255745,0.05,shap
258,0.24638666,0.05,shap
259,0.05232075,0.05,shap
260,0.29214954,0.05,shap
261,0.20980714,0.05,shap
262,0.093634516,0.05,shap
263,0.16865695,0.05,shap
264,0.30698898,0.05,shap
265,0.18369736,0.05,shap
266,0.2127231,0.05,shap
267,0.30647185,0.05,shap
268,0.2564894,0.05,shap
269,0.15214975,0.05,shap
270,0.067780286,0.05,shap
271,0.19932108,0.05,shap
272,0.27534655,0.05,shap
273,0.28099376,0.05,shap
274,0.29673842,0.05,shap
275,0.29555237,0.05,shap
276,0.33225432,0.05,shap
277,0.18432827,0.05,shap
278,0.051224593,0.05,shap
279,0.12885836,0.05,shap
280,0.050957885,0.05,lime003
281,0.088289596,0.05,lime003
282,0.34350622,0.05,lime003
283,0.17427891,0.05,lime003
284,0.17868349,0.05,lime003
285,0.07186175,0.05,lime003
286,0.28224152,0.05,lime003
287,0.19827305,0.05,lime003
288,0.18901967,0.05,lime003
289,0.1151344,0.05,lime003
290,0.22846092,0.05,lime003
291,0.3018231,0.05,lime003
292,0.23315436,0.05,lime003
293,0.23781393,0.05,lime003
294,0.047314018,0.05,lime003
295,0.3282542,0.05,lime003
296,0.27370805,0.05,lime003
297,0.07673335,0.05,lime003
298,0.13836503,0.05,lime003
299,0.3099387,0.05,lime003
300,0.16214757,0.05,lime003
301,0.18094882,0.05,lime003
302,0.29717714,0.05,lime003
303,0.22001307,0.05,lime003
304,0.12159651,0.05,lime003
305,0.076950915,0.05,lime003
306,0.18612139,0.05,lime003
307,0.19419487,0.05,lime003
308,0.28836334,0.05,lime003
309,0.31422502,0.05,lime003
310,0.29766372,0.05,lime003
311,0.316763,0.05,lime003
312,0.16834205,0.05,lime003
313,0.078798845,0.05,lime003
314,0.14162934,0.05,lime003
315,0.04603544,0.05,lime005
316,0.1141335,0.05,lime005
317,0.3120466,0.05,lime005
318,0.1941099,0.05,lime005
319,0.14809433,0.05,lime005
320,0.04562141,0.05,lime005
321,0.3193999,0.05,lime005
322,0.21057509,0.05,lime005
323,0.14332579,0.05,lime005
324,0.115998,0.05,lime005
325,0.20735277,0.05,lime005
326,0.3294129,0.05,lime005
327,0.22235133,0.05,lime005
328,0.23401003,0.05,lime005
329,0.057928506,0.05,lime005
330,0.3301717,0.05,lime005
331,0.23400885,0.05,lime005
332,0.10145712,0.05,lime005
333,0.14194292,0.05,lime005
334,0.30902982,0.05,lime005
335,0.1741538,0.05,lime005
336,0.22215863,0.05,lime005
337,0.31959546,0.05,lime005
338,0.2653275,0.05,lime005
339,0.10782282,0.05,lime005
340,0.10617486,0.05,lime005
341,0.23558319,0.05,lime005
342,0.25128388,0.05,lime005
343,0.2825969,0.05,lime005
344,0.3199573,0.05,lime005
345,0.29707524,0.05,lime005
346,0.30721655,0.05,lime005
347,0.1718312,0.05,lime005
348,0.049082853,0.05,lime005
349,0.15386964,0.05,lime005
350,0.044287104,0.05,lime01
351,0.08010296,0.05,lime01
352,0.3139533,0.05,lime01
353,0.21067436,0.05,lime01
354,0.20333244,0.05,lime01
355,0.061277445,0.05,lime01
356,0.300095,0.05,lime01
357,0.19772401,0.05,lime01
358,0.18465614,0.05,lime01
359,0.11316433,0.05,lime01
360,0.17074189,0.05,lime01
361,0.31453237,0.05,lime01
362,0.2356649,0.05,lime01
363,0.24915914,0.05,lime01
364,0.068885624,0.05,lime01
365,0.3152891,0.05,lime01
366,0.2527892,0.05,lime01
367,0.09349963,0.05,lime01
368,0.15839559,0.05,lime01
369,0.32497415,0.05,lime01
370,0.16167796,0.05,lime01
371,0.22955249,0.05,lime01
372,0.29376638,0.05,lime01
373,0.2871324,0.05,lime01
374,0.16158725,0.05,lime01
375,0.06187022,0.05,lime01
376,0.18928815,0.05,lime01
377,0.23157153,0.05,lime01
378,0.32094496,0.05,lime01
379,0.2747851,0.05,lime01
380,0.31400344,0.05,lime01
381,0.3194745,0.05,lime01
382,0.18381448,0.05,lime01
383,0.031965334,0.05,lime01
384,0.16940457,0.05,lime01
