,Stability,Method
235,12146.7431640625,itg
236,21.680397033691406,itg
237,54.997806549072266,itg
238,9939.1494140625,itg
239,7450.9169921875,itg
240,11310.228515625,itg
241,27.55203628540039,itg
242,2240.393310546875,itg
243,5529.2802734375,itg
244,1354.88671875,itg
245,8029.57568359375,itg
246,491.0810852050781,itg
247,18.577499389648438,itg
248,16.360912322998047,itg
249,4289.51416015625,itg
250,17.494470596313477,itg
251,294387.09375,itg
252,1187.1063232421875,itg
253,11957.33203125,itg
254,10.023667335510254,itg
255,643.8873901367188,itg
256,19165.53125,itg
257,17847.7890625,itg
258,8230.6962890625,itg
259,1928.58447265625,itg
260,68.326171875,itg
261,3000.134521484375,itg
262,113.57791137695312,itg
263,1643.9527587890625,itg
264,29.054584503173828,itg
265,2409.609619140625,itg
266,45.85261917114258,itg
267,1597.8592529296875,itg
268,22.037094116210938,itg
269,1417.6304931640625,itg
270,17.196298599243164,itg
271,23.769968032836914,itg
272,11475.6513671875,itg
273,423.1964416503906,itg
274,10066.8974609375,itg
275,12.53366470336914,itg
276,4879.4892578125,itg
277,70.68744659423828,itg
278,438.6853942871094,itg
279,29319.494140625,itg
280,390.8070373535156,itg
281,18.299699783325195,itg
282,35.9697151184082,itg
283,76956.1328125,itg
284,31822.966796875,itg
285,186.54901123046875,itg
286,228.02793884277344,itg
287,56.49052047729492,itg
288,1512.8946533203125,itg
289,1187.359130859375,itg
290,124.06774139404297,itg
291,63.648948669433594,itg
292,3005.54443359375,itg
293,537.1829833984375,itg
294,11.915736198425293,itg
295,12969.9375,itg
296,716.5580444335938,itg
297,43.455989837646484,itg
298,3063.68896484375,itg
299,1104.024169921875,itg
300,15.987749099731445,sg005
301,19.058364868164062,sg005
302,50.00113296508789,sg005
303,4.880405902862549,sg005
304,61.20557403564453,sg005
305,18.53175926208496,sg005
306,24.105579376220703,sg005
307,180.0650177001953,sg005
308,13.094572067260742,sg005
309,74.46809387207031,sg005
310,8.667035102844238,sg005
311,17.035198211669922,sg005
312,27.180768966674805,sg005
313,97.37215423583984,sg005
314,114.21456146240234,sg005
315,18.440725326538086,sg005
316,13.00262451171875,sg005
317,102.39434814453125,sg005
318,12.334943771362305,sg005
319,17.57765007019043,sg005
320,32.01462173461914,sg005
321,521.56884765625,sg005
322,136.7593231201172,sg005
323,19.166141510009766,sg005
324,210.99510192871094,sg005
325,25.128984451293945,sg005
326,24.458036422729492,sg005
327,29.458969116210938,sg005
328,38.55949020385742,sg005
329,32.83164596557617,sg005
330,11.718974113464355,sg005
331,79.9931869506836,sg005
332,9.343327522277832,sg005
333,117.69135284423828,sg005
334,40.62342834472656,sg005
335,487.7709655761719,sg005
336,10.064196586608887,sg005
337,9.329195022583008,sg005
338,29.288192749023438,sg005
339,15.23703670501709,sg005
