,Stability,Method,Denominator Distance,Explanation Distance
0,178.48777552219403,grad,24.220414193155495,4323.0478515625
1,6.038362887679056,grad,40.6081492441169,245.2067413330078
2,10.28624614698609,grad,13.41624292551513,138.00277709960938
3,113.75676456960178,grad,6.9362418716732686,789.04443359375
4,52.12306918380907,grad,36.7402487296747,1915.0145263671875
5,5.8113256571957566,grad,28.468844536309103,165.4417266845703
6,7.883356501698843,grad,5.442497920516667,42.9051513671875
7,8.61305874581189,grad,18.355356537772426,158.09576416015625
8,101.60217704784546,grad,1.6148598137598411,164.07327270507812
9,5.631694178956181,grad,56.737268904880025,319.5269470214844
10,36.38709175990983,grad,94.49006061120546,3438.218505859375
11,23.270933980361427,grad,50.8219793737494,1182.6749267578125
12,165.01858325736424,grad,23.101890318570362,3812.2412109375
13,107.12958517895177,grad,0.828905554699992,88.80030822753906
14,71.76280342030442,grad,51.23404542789186,3676.69873046875
15,29.866512754130557,grad,8.566985511901708,255.86598205566406
16,613.9451671878619,grad,2.976385948153474,1827.3377685546875
17,57.30781758537217,grad,80.60614588587288,4619.3623046875
18,99.67032786545927,grad,7.61331063359687,758.8211669921875
19,73.98510595334778,grad,0.5817146423908965,43.0382194519043
20,34.19409950826778,grad,61.95996003784888,2118.6650390625
21,286.3729893068503,grad,1.220593194634221,349.544921875
22,45.82165635405761,grad,36.83344390998279,1687.7694091796875
23,196.6046251878505,grad,5.727468272192374,1126.0467529296875
24,13.696959286618217,grad,111.17696600302163,1522.786376953125
25,36.152190683530364,grad,138.10751342465204,4992.88916015625
26,45.76212817908577,grad,1.8833046463270942,86.18402862548828
27,171.12679099705997,grad,5.064018487983719,866.5892333984375
28,15.774074444658384,grad,184.07794320197175,2903.6591796875
29,30.94516980568662,grad,41.41296551439508,1281.53125
30,87.71572039180741,grad,37.32145677164882,3273.678466796875
31,87.50649449040449,grad,8.577491842712162,750.5862426757812
32,63.51858544246854,grad,28.29030770491607,1796.9603271484375
33,14.925621794527565,grad,7.640723495694775,114.04254913330078
34,52.42381485071156,grad,80.84996086179945,4238.46337890625
35,93.84882442281601,grad,5.636194801594774,528.9502563476562
36,39.61349164404945,grad,39.810476607122546,1577.031982421875
37,71.87109121109408,grad,20.86402187949225,1499.52001953125
38,36.029809418798465,grad,127.82458968727833,4605.49560546875
