,Stability,Std_Deviation,Method
0,5357.25048828125,0.05,grad
1,4892.421875,0.05,grad
2,12426.0703125,0.05,grad
3,282.3292541503906,0.05,grad
4,50.55026626586914,0.05,grad
5,3413.8193359375,0.05,grad
6,37.058895111083984,0.05,grad
7,652.6470336914062,0.05,grad
8,334.13861083984375,0.05,grad
9,7354.08642578125,0.05,grad
10,24.40974235534668,0.05,grad
11,49.14291763305664,0.05,grad
12,87.68026733398438,0.05,grad
13,32.6949348449707,0.05,grad
14,1349.85498046875,0.05,grad
15,47.06593704223633,0.05,grad
16,1403.7633056640625,0.05,grad
17,33.918785095214844,0.05,grad
18,218.28094482421875,0.05,grad
19,179.4797821044922,0.05,grad
20,11197.8759765625,0.05,grad
21,483.485595703125,0.05,grad
22,155.96144104003906,0.05,grad
23,5185.890625,0.05,grad
24,68.86002349853516,0.05,grad
25,40.688045501708984,0.05,grad
26,33.82160568237305,0.05,grad
27,2565.246337890625,0.05,grad
28,1034.8070068359375,0.05,grad
29,2580.6064453125,0.05,grad
30,9394.982421875,0.05,grad
31,114.1404037475586,0.05,grad
32,75.13946533203125,0.05,grad
33,13412.353515625,0.05,grad
34,34.808837890625,0.05,grad
35,2929.2996407758455,0.05,ig
36,3845.6590192232475,0.05,ig
37,2650.8840032401986,0.05,ig
38,1262.2984400357539,0.05,ig
39,219.50414452838538,0.05,ig
40,1740.861689451493,0.05,ig
41,10764.688590884087,0.05,ig
42,709.0134062518874,0.05,ig
43,22042.125511873175,0.05,ig
44,5785.895700518192,0.05,ig
45,83362816.08766608,0.05,ig
46,65430.87880120242,0.05,ig
47,6493.887660654519,0.05,ig
48,896.99004399157,0.05,ig
49,1135.0932494942992,0.05,ig
50,220.70272134291938,0.05,ig
51,1189.3911853078946,0.05,ig
52,907.3057636484078,0.05,ig
53,340.9875419574149,0.05,ig
54,354.58498332542536,0.05,ig
55,1733.409522639001,0.05,ig
56,751.8033460882652,0.05,ig
57,446.38331986216014,0.05,ig
58,677.4255466347903,0.05,ig
59,1289.6401416316435,0.05,ig
60,1144.0175764021938,0.05,ig
61,907.4396729759982,0.05,ig
62,2204.8330522067295,0.05,ig
63,1035.3123953858683,0.05,ig
64,10567.707253764893,0.05,ig
65,1747.8678480467925,0.05,ig
66,308.79833435511574,0.05,ig
67,2244.471879848308,0.05,ig
68,5177.066581543823,0.05,ig
69,4967.96732441519,0.05,ig
70,22963.79296875,0.05,itg
71,2399789.75,0.05,itg
72,9764.6328125,0.05,itg
73,144.37725830078125,0.05,itg
74,111.9795150756836,0.05,itg
75,4078.202880859375,0.05,itg
76,37.55812072753906,0.05,itg
77,157999.296875,0.05,itg
78,66.25342559814453,0.05,itg
79,2134.24072265625,0.05,itg
80,1107.1064453125,0.05,itg
81,67.19992065429688,0.05,itg
82,22.29553985595703,0.05,itg
83,139.36917114257812,0.05,itg
84,1011.1884765625,0.05,itg
85,23.084150314331055,0.05,itg
86,107.15113067626953,0.05,itg
87,163.15603637695312,0.05,itg
88,89.59037780761719,0.05,itg
89,492.72491455078125,0.05,itg
90,997.1258544921875,0.05,itg
91,7203.662109375,0.05,itg
92,219.7733917236328,0.05,itg
93,1779.247802734375,0.05,itg
94,308.13641357421875,0.05,itg
95,38.899566650390625,0.05,itg
96,81.30695343017578,0.05,itg
97,9105.3076171875,0.05,itg
98,4138.34521484375,0.05,itg
99,1248.12646484375,0.05,itg
100,1394.8382568359375,0.05,itg
101,126.50940704345703,0.05,itg
102,64.8595962524414,0.05,itg
103,11255.2919921875,0.05,itg
104,41.50331497192383,0.05,itg
105,36.835777282714844,0.05,sg005
106,113.51121520996094,0.05,sg005
107,65.69198608398438,0.05,sg005
108,20.537311553955078,0.05,sg005
109,1272.9776611328125,0.05,sg005
110,607.0828857421875,0.05,sg005
111,128.00286865234375,0.05,sg005
112,39.64731216430664,0.05,sg005
113,42724.06640625,0.05,sg005
114,108.06074523925781,0.05,sg005
115,32953632.0,0.05,sg005
116,38738.0390625,0.05,sg005
117,2295.811767578125,0.05,sg005
118,133.33741760253906,0.05,sg005
119,22.425907135009766,0.05,sg005
120,29.50331687927246,0.05,sg005
121,62.674285888671875,0.05,sg005
122,223.71206665039062,0.05,sg005
123,14.546735763549805,0.05,sg005
124,20.786094665527344,0.05,sg005
125,63.18143844604492,0.05,sg005
126,26.02324104309082,0.05,sg005
127,644.6890869140625,0.05,sg005
128,211.7420196533203,0.05,sg005
129,10643.3642578125,0.05,sg005
130,268.7698669433594,0.05,sg005
131,504.46551513671875,0.05,sg005
132,15.560332298278809,0.05,sg005
133,103.06675720214844,0.05,sg005
134,53.449344635009766,0.05,sg005
135,113.68677520751953,0.05,sg005
136,461.13116455078125,0.05,sg005
137,1554.6190185546875,0.05,sg005
138,13.105313301086426,0.05,sg005
139,23297.287109375,0.05,sg005
140,8069.140625,0.05,shap
141,1647.38916015625,0.05,shap
142,380141.09375,0.05,shap
143,1606.3538818359375,0.05,shap
144,193.8282928466797,0.05,shap
145,956.66796875,0.05,shap
146,8420.4619140625,0.05,shap
147,1595.029296875,0.05,shap
148,12724.841796875,0.05,shap
149,5027.81298828125,0.05,shap
150,7385879552.0,0.05,shap
151,16418.451171875,0.05,shap
152,33699.125,0.05,shap
153,5660.767578125,0.05,shap
154,880.4600830078125,0.05,shap
155,557.5798950195312,0.05,shap
156,14091.078125,0.05,shap
157,1237.228759765625,0.05,shap
158,681.1925659179688,0.05,shap
159,394.7395935058594,0.05,shap
160,780.1024169921875,0.05,shap
161,9042.875,0.05,shap
162,17763.783203125,0.05,shap
163,1748.4736328125,0.05,shap
164,10192.8505859375,0.05,shap
165,3148.40576171875,0.05,shap
166,25958.1015625,0.05,shap
167,2546.5166015625,0.05,shap
168,1535.2122802734375,0.05,shap
169,8145.51171875,0.05,shap
170,3402.227294921875,0.05,shap
171,6319.65771484375,0.05,shap
172,83759.046875,0.05,shap
173,3380.9638671875,0.05,shap
174,32329.33203125,0.05,shap
175,757.7470703125,0.05,lime005
176,1556.307861328125,0.05,lime005
177,1049.0721435546875,0.05,lime005
178,2795.865234375,0.05,lime005
179,576.0250244140625,0.05,lime005
180,393.69525146484375,0.05,lime005
181,23385.740234375,0.05,lime005
182,8065.32958984375,0.05,lime005
183,1063604.875,0.05,lime005
184,1138.8087158203125,0.05,lime005
185,6442733.0,0.05,lime005
186,204137.421875,0.05,lime005
187,6046.21533203125,0.05,lime005
188,16226.068359375,0.05,lime005
189,1395.7979736328125,0.05,lime005
190,1407.4903564453125,0.05,lime005
191,392.88287353515625,0.05,lime005
192,1610.694580078125,0.05,lime005
193,3471.505126953125,0.05,lime005
194,2779.879638671875,0.05,lime005
195,537.11962890625,0.05,lime005
196,2748.178466796875,0.05,lime005
197,2119.228515625,0.05,lime005
198,340.09539794921875,0.05,lime005
199,51112.703125,0.05,lime005
200,43945.328125,0.05,lime005
201,12135.4384765625,0.05,lime005
202,3782.6298828125,0.05,lime005
203,2109.813720703125,0.05,lime005
204,985.2793579101562,0.05,lime005
205,526.12890625,0.05,lime005
206,965.9099731445312,0.05,lime005
207,18965.583984375,0.05,lime005
208,1436.804931640625,0.05,lime005
209,43908.49609375,0.05,lime005
