,Stability,Method
392,63.40190887451172,sg005
393,5.116635322570801,sg005
394,129.66200256347656,sg005
395,10.13121223449707,sg005
396,3.959970235824585,sg005
397,2.887388229370117,sg005
398,27.801742553710938,sg005
399,2.751523733139038,sg005
400,2049.896240234375,shap
401,1327.5389404296875,shap
402,1920.218994140625,shap
403,428.7457580566406,shap
404,19525.3203125,shap
405,935.6406860351562,shap
406,867.3108520507812,shap
407,1077.3636474609375,shap
408,1572.231201171875,shap
409,3643.84912109375,shap
410,1351.2271728515625,shap
411,1150.4803466796875,shap
412,32026.37109375,shap
413,345.3675231933594,shap
414,179.05126953125,shap
415,9792.720703125,shap
416,1670.88916015625,shap
417,1036.37841796875,shap
418,81612.7578125,shap
419,243.53704833984375,shap
420,5355.52587890625,shap
421,10013985.0,shap
422,1332.0413818359375,shap
423,1169.8626708984375,shap
424,5502.078125,shap
425,1607.03125,shap
426,3326.104736328125,shap
427,696.140869140625,shap
428,1323.064697265625,shap
429,12554.91796875,shap
430,1793.1051025390625,shap
431,2119.17333984375,shap
432,2265.987548828125,shap
433,2426.459716796875,shap
434,682.3490600585938,shap
435,268.5406799316406,shap
436,3823.80810546875,shap
437,10493.732421875,shap
438,1355.493896484375,shap
439,2923.288818359375,shap
440,15046.5419921875,shap
441,668.6085815429688,shap
442,831.2210693359375,shap
443,25863.966796875,shap
444,3817.69091796875,shap
445,153.2642822265625,shap
446,372.9090576171875,shap
447,6226.20361328125,shap
448,9533.87109375,shap
449,656.0,shap
450,1439.21630859375,shap
451,818.7562866210938,shap
452,1253.5184326171875,shap
453,5480.6103515625,shap
454,2371.543212890625,shap
455,3892.798583984375,shap
456,5697.7734375,shap
457,3240.6708984375,shap
458,5014.61865234375,shap
459,9758.8310546875,shap
460,533.3826293945312,shap
461,3034.913330078125,shap
462,2031.5609130859375,shap
463,5701.71875,shap
464,617.172119140625,shap
465,2956.309326171875,shap
466,6655.16259765625,shap
467,20324.236328125,shap
468,1612.981689453125,shap
469,869.4584350585938,shap
470,53782.37890625,shap
471,1045.94482421875,shap
472,595.9481811523438,shap
473,2578.879638671875,shap
474,1621.6334228515625,shap
475,7781.73046875,shap
476,3498.37646484375,shap
477,2733.8330078125,shap
478,628.45947265625,shap
479,655.406982421875,shap
480,3893.037109375,shap
481,17797955584.0,shap
482,5597.08984375,shap
483,2806.00439453125,shap
484,4575.302734375,shap
485,1809.37939453125,shap
486,2001.4273681640625,shap
487,8216.6806640625,shap
488,303849242624.0,shap
489,681.7340087890625,shap
490,1098.572021484375,shap
491,191910.421875,shap
492,7145.42333984375,shap
493,755.4302368164062,shap
494,10428.7509765625,shap
495,2962.175537109375,shap
496,627.4874877929688,shap
497,115.14891052246094,shap
498,3693.2041015625,shap
499,543.2457275390625,shap
500,736.0704345703125,lime005
501,303.5871276855469,lime005
502,1748.605224609375,lime005
503,1646.0360107421875,lime005
504,16526.865234375,lime005
505,1345.77685546875,lime005
506,1019.4887084960938,lime005
507,1094.812255859375,lime005
508,2599.3662109375,lime005
509,5603.78515625,lime005
510,820.2166137695312,lime005
511,1085.66650390625,lime005
512,84228.2734375,lime005
513,411.4876403808594,lime005
514,258.8655090332031,lime005
515,9056.001953125,lime005
516,3276.756591796875,lime005
517,1174.694091796875,lime005
518,95300.5625,lime005
519,675.8263549804688,lime005
520,3964.152099609375,lime005
521,5666013.5,lime005
522,773.9725952148438,lime005
523,1446.2188720703125,lime005
524,8758.9306640625,lime005
525,1322.2291259765625,lime005
526,2195.560302734375,lime005
527,1588.6942138671875,lime005
528,2001.1556396484375,lime005
529,4922.07421875,lime005
530,3826.95361328125,lime005
531,8776.0439453125,lime005
532,6098.134765625,lime005
533,2173.89501953125,lime005
