,Stability,Method,Denominator Distance,Explanation Distance
0,7.239460845045834,grad,39.08683628605465,282.9676208496094
1,79.67764838997364,grad,14.454800192742844,1151.7244873046875
2,53.03186095014409,grad,19.28701953430428,1022.8265380859375
3,183.85286669314476,grad,0.9929282427894208,182.55270385742188
4,5.502835665170295,grad,63.56150082150773,349.76849365234375
5,27.50873208935307,grad,62.10297660970782,1708.3741455078125
6,52.531150236168415,grad,43.08399299861695,2263.251708984375
7,112.95957510055064,grad,34.30739817889824,3875.34912109375
8,21.351665288941284,grad,118.33041964087258,2526.551513671875
9,173.4661043963438,grad,0.7600499891630728,131.84291076660156
10,397.0406706112449,grad,1.4628986504991528,580.8302612304688
11,59.80549342935562,grad,25.140976108179444,1503.5684814453125
12,16.175532785486407,grad,1.2921839541983962,20.901763916015625
13,152.88227919491416,grad,27.069608071645767,4138.46337890625
14,52.529110265416094,grad,60.43063390187578,3174.367431640625
15,126.03955898532584,grad,28.3147225776938,3568.775146484375
16,35.35629403741517,grad,36.198255967841575,1279.836181640625
17,95.66627254127046,grad,46.575572638298986,4455.71142578125
18,28.93025381366326,grad,3.443777209719107,99.62934875488281
19,33.953126615514435,grad,50.9789437317708,1730.89453125
20,82.59334104999402,grad,14.608658101493065,1206.577880859375
21,86.96249272677898,grad,52.8011399630227,4591.71875
22,118.74327566104905,grad,29.1272908096937,3458.669921875
23,96.14473305392696,grad,50.79913056617264,4884.06884765625
24,100.17220576255622,grad,25.137127457040375,2518.04150390625
25,66.15945609400568,grad,70.18071111684874,4643.11767578125
26,87.56885992320406,grad,43.28964883906185,3790.8251953125
27,18.447896192375126,grad,79.48185831049405,1466.2730712890625
28,62.1272144231411,grad,15.116122094216191,939.12255859375
29,257.6436302779358,grad,4.805851478449736,1238.197021484375
30,41.56791140075213,grad,53.59968255293279,2228.02685546875
31,106.61511412594966,grad,50.7556904556336,5411.32373046875
32,58.090505252613866,grad,38.85564908230526,2257.144287109375
33,57.296522335564774,grad,5.655140202850245,324.0198669433594
34,223.82681967973502,grad,21.367504628408756,4782.62060546875
35,36.19287104596498,grad,133.23628311103164,4822.20361328125
36,67.23243917079606,grad,52.89640012720278,3556.35400390625
37,77.83400810515158,grad,7.524939049790784,585.6961669921875
38,26.307548539452274,grad,5.32617555056649,140.11862182617188
39,63.65766404410571,grad,19.470522782427484,1239.447998046875
40,61.08444051311686,grad,24.410878865453363,1491.1248779296875
41,254.33279103999672,grad,3.052805199132867,776.428466796875
42,66.68534086480533,grad,10.876675592112607,725.3148193359375
43,31.309741491394192,grad,13.041401399189848,408.3229064941406
44,808.4473655604015,grad,0.6574966723631496,531.5514526367188
45,110.38240240991382,grad,25.873751373262305,2856.0068359375
46,23.500464369127673,grad,57.710934700937585,1356.2337646484375
47,52.327513974565896,grad,22.250147836966086,1164.294921875
48,96.06398757537616,grad,37.94783816814301,3645.420654296875
49,33.74534910307661,grad,1.7728145372017088,59.82424545288086
50,35.23001068137516,grad,88.320508865133,3111.532470703125
51,11.719762938158391,grad,25.402861534629377,297.71551513671875
52,55.775354830773836,grad,44.34177041131182,2473.177978515625
53,90.10610348707601,grad,15.32309051284437,1380.7039794921875
54,98.41684138878823,grad,0.42841905834115346,42.16365051269531
55,46.915570108333235,grad,3.0167555476714765,141.53280639648438
56,57.10576108586715,grad,48.16146936813892,2750.29736328125
57,64.94077309714235,grad,27.057835231693165,1757.15673828125
58,51.737095489773495,grad,25.415359282723898,1314.9168701171875
59,62.09870673094669,grad,38.84059051186548,2411.950439453125
60,46.149900533397016,grad,25.947474963793404,1197.473388671875
61,73.5851747240646,grad,12.477132268159924,918.1319580078125
62,440.0903106184862,grad,3.6110816076222703,1589.2020263671875
63,84.34376664792353,grad,23.083970411224314,1946.989013671875
64,70.70026184995845,grad,2.603773215307057,184.0874481201172
65,7.7120110943794336,grad,1.1225369883264302,8.657017707824707
66,63.337789936379245,grad,26.63335087476602,1686.8975830078125
67,6.018122499407724,grad,27.70339289799818,166.722412109375
68,75.68662935754126,grad,22.80804163956749,1726.2637939453125
69,77.97567501330195,grad,2.8217549124264694,220.0282440185547
70,92.03355586353653,grad,12.429864182424913,1143.964599609375
71,89.88023175395176,grad,29.641787091211388,2664.210693359375
72,41.337120974891,grad,109.42068832554145,4523.13623046875
73,639.2773713889973,grad,6.664186568372447,4260.263671875
74,48.29189496459194,grad,2.9191866064042085,140.97305297851562
75,97.71213490337061,grad,33.740071858887156,3296.814453125
76,167.24746061953408,grad,3.8418986341984303,642.5477905273438
77,220.70364870840737,grad,15.869237786222454,3502.398681640625
78,69.56605219493132,grad,16.381932089233494,1139.6263427734375
79,279.8059553220993,grad,8.215084757670015,2298.629638671875
80,70.03524613501591,grad,8.860475653436179,620.5455932617188
81,4.426476872466819e-06,grad,0.48377280676572515,2.141409140676842e-06
82,198.16884011841174,grad,20.419722555559517,4046.552734375
83,87.33055757464217,grad,29.336195258718952,2561.9462890625
84,62.00317155908957,grad,44.16449672381418,2738.3388671875
85,1126.0767601536904,grad,3.176518934555069,3577.004150390625
86,57.96901006522975,grad,43.03164656974574,2494.501953125
87,11.845494649157331,grad,12.534689634897267,148.47959899902344
88,1.5657602907401335e-07,grad,13.547315939175533,2.121184934367193e-06
89,54.45886305766811,grad,13.065132617861757,711.5122680664062
90,71.5442162394635,grad,10.587976550770852,757.5084838867188
91,31.521696715271744,grad,6.2427800697731195,196.78302001953125
92,30.072404025669755,grad,48.995950710588716,1473.426025390625
93,58.68716605567798,grad,26.868467750166076,1576.834228515625
94,7.454803686248818,grad,22.73795879503072,169.50701904296875
95,139.84047773688238,grad,24.590154655217056,3438.698974609375
96,55.61262258099119,grad,53.667823237267385,2984.6083984375
97,25.756268749817163,grad,135.81591969333027,3498.111328125
98,304.45995242474675,grad,0.8837415287815175,269.06390380859375
99,413.0060338656588,grad,9.61938078120132,3972.8623046875
100,1.0478321976920364,ig,19.201235424715012,20.119672713481314
101,40.638098079944314,ig,14.454800192742844,587.4155879586817
102,27.15429975542925,ig,19.28701953430428,523.7255098233179
103,149.27386444537424,ig,0.9929282427894208,148.21823591813165
104,1.2693561786391598,ig,15.49172013263363,19.664510668107162
105,21.874377276525955,ig,14.571986034139874,318.7531201790428
106,29.666133969421395,ig,43.08399299861695,1278.1355082345838
107,61.95550719545596,ig,34.30739817889824,2125.5322547301025
108,14.303828150481891,ig,62.588788848645464,895.2592798378221
109,147.54985971523655,ig,0.7600499891630728,112.14526927757845
110,223.45210293503595,ig,1.4628986504991528,326.8877798348619
111,30.047220616952092,ig,16.54112462971512,497.0148210015502
112,1.689926405011046,ig,1.2921839541983962,2.1836957843314537
113,82.76918357244533,ig,27.069608071645767,2240.5293597161963
114,30.263264143111506,ig,60.43063390187578,1828.8282361081358
115,69.27875320342207,ig,28.3147225776938,1961.6086774834116
116,25.18357877340942,ig,36.198255967841575,911.601630626176
117,52.49670203375345,ig,46.575572638298986,2445.063958844222
118,2.4141755370242843,ig,6.401730877566937,15.454902079235104
119,25.966518398250027,ig,50.9789437317708,1323.7456803343794
120,47.77560550519058,ig,4.645946757380694,221.9629194787394
121,49.149872695536835,ig,52.8011399630227,2595.169307361788
122,63.647877319753185,ig,29.1272908096937,1853.890232112159
123,54.467814542893315,ig,11.007614514110296,599.5607059142203
124,57.864540545027204,ig,25.137127457040375,1454.5483309234294
125,37.08539452400821,ig,70.18071111684874,2602.6793597437845
126,46.61528126946342,ig,43.28964883906185,2017.9591566891688
127,14.21389982713502,ig,79.48185831049405,1129.7471720999015
128,38.5318029063806,ig,20.11477695932755,775.0586213026148
129,138.48156021414374,ig,4.805851478449736,665.5218108931689
130,27.202210783676865,ig,53.59968255293279,1458.029862743045
131,63.62917085723991,ig,50.7556904556336,3229.5424999786915
132,36.94784886159874,ig,32.504400120443705,1200.967662987086
133,43.381056230061496,ig,5.655140202850245,245.32595512872786
134,124.37894244894562,ig,21.367504628408756,2657.667628454432
135,20.761860087822694,ig,133.23628311103164,2766.2330685727725
136,34.96346869830599,ig,52.89640012720278,1849.4416301005233
137,50.55335484168327,ig,7.524939049790784,380.41091394611243
138,22.88420216924623,ig,5.32617555056649,121.8852780880599
139,36.39499418437921,ig,19.470522782427484,708.6295634332711
140,30.309387264767786,ig,24.410878865453363,739.8787810063612
141,128.7135323046281,ig,3.052805199132867,392.9373406183249
142,45.16351368856515,ig,10.876675592112607,491.2288869904602
143,13.729182752652584,ig,4.443563943650726,61.00650145547844
144,397.40492766261934,ig,0.6574966723631496,261.2924175188904
145,75.64488711103594,ig,25.873751373262305,1957.2170017694382
146,19.678516275441083,ig,57.710934700937585,1135.6655677833178
147,26.83001534665106,ig,22.250147836966086,596.971807931055
148,50.39188114137566,ig,37.94783816814301,1912.2629505412212
149,35.713730004085804,ig,1.7728145372017088,63.31381972894016
150,20.037262796372353,ig,88.320508865133,1769.701246440004
151,7.157557535267271,ig,6.163601467753321,44.1163321299022
152,31.077436458797266,ig,36.535678711294025,1135.435233629272
153,54.538652848018785,ig,15.32309051284437,835.7007140387892
154,20.996723134312226,ig,0.42841905834115346,8.995396353451957
155,53.122810353736874,ig,3.0167555476714765,160.25853284253546
156,30.995344492415203,ig,48.16146936813892,1492.781334326368
157,32.98126435375154,ig,27.057835231693165,892.4016166167244
158,34.74941528326934,ig,25.415359282723898,883.1688742888672
159,32.86233825278091,ig,38.84059051186548,1276.392623338676
160,30.179026231733737,ig,25.947474963793404,783.0695275795755
161,38.30491167311674,ig,12.477132268159924,477.9354494656606
162,274.5732229307347,ig,3.6110816076222703,991.5063152707454
163,42.32708882138886,ig,23.083970411224314,977.0772659462039
164,61.07126621162173,ig,2.603773215307057,159.01572718670755
165,31.883145501622465,ig,1.1225369883264302,35.79001012976465
166,31.645379059912194,ig,26.63335087476602,842.8224840676147
167,2.0556459520562407,ig,4.732833679037128,9.729030394068117
168,39.911324307571796,ig,22.80804163956749,910.2991466973797
169,58.04197698581002,ig,2.8217549124264694,163.7802336866535
170,56.351278806977454,ig,12.429864182424913,700.4387420766891
171,65.55741111176286,ig,29.641787091211388,1943.2388224258902
172,24.198924870250554,ig,109.42068832554145,2647.8630160408793
173,345.25599940239306,ig,6.664186568372447,2300.8503938674335
174,56.94268591392472,ig,2.9191866064042085,166.22632605261063
175,51.13523770201463,ig,33.740071858887156,1725.3065945872493
176,102.46094923778641,ig,3.8418986341984303,393.6445809353263
177,129.86853927744215,ig,15.869237786222454,2060.9147307431
178,41.13418798673265,ig,16.381932089233494,673.8574741444185
179,191.8313633783218,ig,8.215084757670015,1575.9109093323093
180,45.71453684907399,ig,8.860475653436179,405.0525407593311
181,13.126955277364452,ig,0.48377280676572515,6.350463998818749
182,105.36322288947977,ig,20.419722555559517,2151.487778962755
183,45.89230701226803,ig,29.336195258718952,1346.3056793849719
184,36.54643511852842,ig,11.268694303101462,411.8306052188284
185,597.8495789420034,ig,3.176518934555069,1899.0805075250494
186,29.658324839902015,ig,18.996174467765467,563.394713080441
187,0.8672588241280871,ig,66.2386378769033,57.44604319696933
188,1.5620937074536394,ig,1.4484225282769045,2.262571717155444
189,29.185793686415767,ig,31.89111608722509,930.7675345512863
190,42.486375678627205,ig,10.587976550770852,449.8447494125459
191,1.5574965830527143,ig,6.659483635897214,10.372123007805376
