,Stability,Std_Deviation,Method
0,5.2995086,0.05,sg003
1,35.502052,0.05,sg003
2,8.808849,0.05,sg003
3,133.5717,0.05,sg003
4,3814.8662,0.05,sg003
5,190.86218,0.05,sg003
6,17.13266,0.05,sg003
7,14.319415,0.05,sg003
8,20.709553,0.05,sg003
9,32.953743,0.05,sg003
10,981.185,0.05,sg003
11,24.65576,0.05,sg003
12,22285662.0,0.05,sg003
13,14.810477,0.05,sg003
14,112717690000.0,0.05,sg003
15,20.45093,0.05,sg003
16,365583970.0,0.05,sg003
17,366.38535,0.05,sg003
18,7.043074,0.05,sg003
19,5904460.5,0.05,sg003
20,96.162575,0.05,sg003
21,9.432069,0.05,sg003
22,46.583878,0.05,sg003
23,63.945282,0.05,sg003
24,1224.3165,0.05,sg003
25,144.23245,0.05,sg003
26,31.590757,0.05,sg003
27,7.623542,0.05,sg003
28,160.6811,0.05,sg003
29,8.855749,0.05,sg003
30,11.905573,0.05,sg005
31,48.92726,0.05,sg005
32,9.614052,0.05,sg005
33,31.035938,0.05,sg005
34,9.064047,0.05,sg005
35,20.210867,0.05,sg005
36,12.947177,0.05,sg005
37,16.340092,0.05,sg005
38,8.627943,0.05,sg005
39,8.908775,0.05,sg005
40,165.96178,0.05,sg005
41,3.5700653,0.05,sg005
42,28941778.0,0.05,sg005
43,11.646918,0.05,sg005
44,4104150000000.0,0.05,sg005
45,7.93984,0.05,sg005
46,1751217700.0,0.05,sg005
47,213.95732,0.05,sg005
48,249.56273,0.05,sg005
49,1316503.0,0.05,sg005
50,168.2854,0.05,sg005
51,26.887375,0.05,sg005
52,1.8591334,0.05,sg005
53,4.5398006,0.05,sg005
54,546.0513,0.05,sg005
55,281.2285,0.05,sg005
56,13.221212,0.05,sg005
57,21.994316,0.05,sg005
58,28.174198,0.05,sg005
59,15.91097,0.05,sg005
60,2.9113307,0.05,sg010
61,86.449585,0.05,sg010
62,12.191661,0.05,sg010
63,211.41893,0.05,sg010
64,8.836136,0.05,sg010
65,313.05984,0.05,sg010
66,3.6444514,0.05,sg010
67,57.38523,0.05,sg010
68,11.99307,0.05,sg010
69,7.257377,0.05,sg010
70,349.06784,0.05,sg010
71,10.055362,0.05,sg010
72,3237264.8,0.05,sg010
73,8.211335,0.05,sg010
74,259541710000.0,0.05,sg010
75,4.110421,0.05,sg010
76,1880000000.0,0.05,sg010
77,221.64142,0.05,sg010
78,12.724577,0.05,sg010
79,2708761.5,0.05,sg010
80,31.14655,0.05,sg010
81,5.3451953,0.05,sg010
82,5.634138,0.05,sg010
83,7.347709,0.05,sg010
84,171.70601,0.05,sg010
85,29.593925,0.05,sg010
86,4.5998363,0.05,sg010
87,3.9146914,0.05,sg010
88,16.669262,0.05,sg010
89,28.075539,0.05,sg010
