,Stability,Std_Deviation,Method
0,49.5302619934082,0.05,grad
1,714.956787109375,0.05,grad
2,162.18948364257812,0.05,grad
3,1270.117431640625,0.05,grad
4,368.30072021484375,0.05,grad
5,128.15347290039062,0.05,grad
6,1158.056884765625,0.05,grad
7,713.0227661132812,0.05,grad
8,262.5376892089844,0.05,grad
9,1599.0196533203125,0.05,grad
10,1454.415283203125,0.05,grad
11,772.9041137695312,0.05,grad
12,420.68914794921875,0.05,grad
13,222.10202026367188,0.05,grad
14,1224.3922119140625,0.05,grad
15,107.7762222290039,0.05,grad
16,1616.3330078125,0.05,grad
17,1589.1390380859375,0.05,grad
18,1240.1243896484375,0.05,grad
19,128.2010955810547,0.05,grad
20,107.89049530029297,0.05,grad
21,46.1007194519043,0.05,grad
22,151.60006713867188,0.05,grad
23,991.0297241210938,0.05,grad
24,1108.4273681640625,0.05,grad
25,1413.738037109375,0.05,grad
26,253.6605987548828,0.05,grad
27,1533.122802734375,0.05,grad
28,705.7645263671875,0.05,grad
29,1463.6395263671875,0.05,grad
30,397.87115478515625,0.05,grad
31,658.3148193359375,0.05,grad
32,312.4394836425781,0.05,grad
33,264.2742004394531,0.05,grad
34,884.597900390625,0.05,grad
35,171.77496738562056,0.05,ig
36,532.838774870168,0.05,ig
37,267.1021102528585,0.05,ig
38,280.8021529995506,0.05,ig
39,403.1262486994312,0.05,ig
40,218.63906286698708,0.05,ig
41,751.9077334657334,0.05,ig
42,545.5939532959483,0.05,ig
43,338.95725091232543,0.05,ig
44,957.0766815656077,0.05,ig
45,859.2972374580798,0.05,ig
46,564.877434796104,0.05,ig
47,440.04647434257714,0.05,ig
48,306.47721004287496,0.05,ig
49,276.48458700748023,0.05,ig
50,191.2386687721261,0.05,ig
51,941.2748187801229,0.05,ig
52,953.2852925847698,0.05,ig
53,303.4561689886729,0.05,ig
54,218.71901185097434,0.05,ig
55,248.24760196929202,0.05,ig
56,149.87590511939436,0.05,ig
57,238.72538255364725,0.05,ig
58,704.5887855701325,0.05,ig
59,287.8971597062025,0.05,ig
60,930.950057016486,0.05,ig
61,353.22203091216227,0.05,ig
62,874.5470848623681,0.05,ig
63,561.8876335741658,0.05,ig
64,946.8684740600714,0.05,ig
65,422.6573462169499,0.05,ig
